OTUID,taxonomicClassificationOrig,Domain,Supergroup,Division/Kingdom,Phylum/Class,Level_X,Level_XX,Level_XXX,Level_XXXX,Level_XXXXX,genus_species
Otu3212,Main genome;Eukaryota;Hacrobia;Katablepharidophyta;Katablepharidaceae;Katablepharidales;Katablepharidales (order);X (Katablepharidales (order));Katablepharidales (X (Katablepharidales (order)));XX (Katablepharidales (X (Katablepharidales (order))));Katablepharidales (XX (Katablepharidales (X (Katablepharidales (order)))));XX (Katablepharidales (XX (Katablepharidales (X (Katablepharidales (order))))));sp. (XX (Katablepharidales (XX (Katablepharidales (X (Katablepharidales (order))))))),Eukaryota,Hacrobia,Katablepharidophyta,Katablepharidaceae,Katablepharidales,NA,NA,NA,NA,NA
Otu3214,Main genome;Eukaryota;Amoebozoa;Lobosa;Discosea-Flabellinia;Unknown Discosea-Flabellinia class 5,Eukaryota,Amoebozoa,Lobosa,Discosea-Flabellinia,NA,NA,NA,NA,NA,NA
Otu2319,Main genome;Eukaryota;Hacrobia;Katablepharidophyta;Katablepharidaceae;Katablepharidales;Katablepharidales (order);X (Katablepharidales (order));Katablepharidales (X (Katablepharidales (order)));XX (Katablepharidales (X (Katablepharidales (order))));Katablepharidales (XX (Katablepharidales (X (Katablepharidales (order)))));XX (Katablepharidales (XX (Katablepharidales (X (Katablepharidales (order))))));sp. (XX (Katablepharidales (XX (Katablepharidales (X (Katablepharidales (order))))))),Eukaryota,Hacrobia,Katablepharidophyta,Katablepharidaceae,Katablepharidales,NA,NA,NA,NA,NA
Otu2318,Main genome;Eukaryota;Alveolata;Ciliophora;CONThreeP;CONThreeP (class);X (CONThreeP (class));CONThreeP (X (CONThreeP (class)));XX (CONThreeP (X (CONThreeP (class))));CONThreeP (XX (CONThreeP (X (CONThreeP (class)))));XXX (CONThreeP (XX (CONThreeP (X (CONThreeP (class))))));CONThreeP (XXX (CONThreeP (XX (CONThreeP (X (CONThreeP (class)))))));XXX (CONThreeP (XXX (CONThreeP (XX (CONThreeP (X (CONThreeP (class))))))));sp. (XXX (CONThreeP (XXX (CONThreeP (XX (CONThreeP (X (CONThreeP (class))))))))),Eukaryota,Alveolata,Ciliophora,CONThreeP,NA,NA,NA,NA,NA,NA
Otu1679,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Annelida (X (Annelida (class)));XX (Annelida (X (Annelida (class))));Capitulatinoe;Capitulatinoe (strain);sp. (Capitulatinoe (strain)),Eukaryota,Opisthokonta,Metazoa,Annelida,Capitulatinoe,NA,NA,NA,NA,NA
Otu2125,Main genome;Eukaryota;Stramenopiles;Stramenopiles (kingdom);X (Stramenopiles (kingdom));Stramenopiles (X (Stramenopiles (kingdom)));XX (Stramenopiles (X (Stramenopiles (kingdom))));Stramenopiles (XX (Stramenopiles (X (Stramenopiles (kingdom)))));XXX (Stramenopiles (XX (Stramenopiles (X (Stramenopiles (kingdom))))));Stramenopiles (XXX (Stramenopiles (XX (Stramenopiles (X (Stramenopiles (kingdom)))))));XXXX (Stramenopiles (XXX (Stramenopiles (XX (Stramenopiles (X (Stramenopiles (kingdom))))))));Stramenopiles (XXXX (Stramenopiles (XXX (Stramenopiles (XX (Stramenopiles (X (Stramenopiles (kingdom)))))))));XXXXX (Stramenopiles (XXXX (Stramenopiles (XXX (Stramenopiles (XX (Stramenopiles (X (Stramenopiles (kingdom))))))))));Stramenopiles (XXXXX (Stramenopiles (XXXX (Stramenopiles (XXX (Stramenopiles (XX (Stramenopiles (X (Stramenopiles (kingdom)))))))))));XXXXX (Stramenopiles (XXXXX (Stramenopiles (XXXX (Stramenopiles (XXX (Stramenopiles (XX (Stramenopiles (X (Stramenopiles (kingdom))))))))))));sp. (XXXXX (Stramenopiles (XXXXX (Stramenopiles (XXXX (Stramenopiles (XXX (Stramenopiles (XX (Stramenopiles (X (Stramenopiles (kingdom))))))))))))),Eukaryota,Stramenopiles,NA,NA,NA,NA,NA,NA,NA,NA
Otu290,Main genome;Eukaryota;Alveolata,Eukaryota,Alveolata,NA,NA,NA,NA,NA,NA,NA,NA
Otu2289,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea (order);Unknown Chromadorea (order) family 34,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA,NA
Otu2288,Main genome;Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae;E (Strombidiidae);Strombidium (E (Strombidiidae));E (Strombidium (E (Strombidiidae)));Strombidium (E (Strombidium (E (Strombidiidae))));E (Strombidium (E (Strombidium (E (Strombidiidae)))));sp. (E (Strombidium (E (Strombidium (E (Strombidiidae)))))),Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae,NA,NA,NA,NA
Otu2079,Main genome;Eukaryota;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Acoelomorpha;Unknown Acoelomorpha family 12,Eukaryota,Opisthokonta,Metazoa,Platyhelminthes,Turbellaria,Acoelomorpha,NA,NA,NA,NA
Otu2072,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Raphid-pennate,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Raphid-pennate,NA,NA,NA,NA,NA
Otu2070,Main genome;Eukaryota;Opisthokonta;Metazoa;Gastrotricha;Gastrotricha (class);X (Gastrotricha (class));Gastrotricha (X (Gastrotricha (class)));XX (Gastrotricha (X (Gastrotricha (class))));Chaetonotus;Chaetonotus (strain);sp. (Chaetonotus (strain)),Eukaryota,Opisthokonta,Metazoa,Gastrotricha,Chaetonotus,NA,NA,NA,NA,NA
Otu2071,Main genome;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea (class);X (Litostomatea (class));Litostomatea (X (Litostomatea (class)));XX (Litostomatea (X (Litostomatea (class))));Spathidium;Spathidium (strain);claviforme,Eukaryota,Alveolata,Ciliophora,Litostomatea,Spathidium,claviforme,NA,NA,NA,Spathidium_claviforme
Otu2076,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,NA,NA
Otu2077,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Raphid-pennate,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Raphid-pennate,NA,NA,NA,NA,NA
Otu2074,Main genome;Eukaryota;Alveolata;Ciliophora,Eukaryota,Alveolata,Ciliophora,NA,NA,NA,NA,NA,NA,NA
Otu2075,Main genome;Eukaryota;Apusozoa;Apusomonadidae;Apusomonadidae (phylum);Group-1;Apusomonadidae (Group-1);Group-1 (Apusomonadidae (Group-1));X (Group-1 (Apusomonadidae (Group-1)));Apusomonadidae (X (Group-1 (Apusomonadidae (Group-1))));Group-1 (Apusomonadidae (X (Group-1 (Apusomonadidae (Group-1)))));XX (Group-1 (Apusomonadidae (X (Group-1 (Apusomonadidae (Group-1))))));Amastigomonas;Amastigomonas (strain);sp. (Amastigomonas (strain)),Eukaryota,Apusozoa,Apusomonadidae,Group-1,Amastigomonas,NA,NA,NA,NA,NA
Otu493,Main genome;Eukaryota;Alveolata,Eukaryota,Alveolata,NA,NA,NA,NA,NA,NA,NA,NA
Otu2278,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda;Enoplea;Enoplea (order);X (Enoplea (order));Unknown X (Enoplea (order)) genus 2,Eukaryota,Opisthokonta,Metazoa,Nematoda,Enoplea,NA,NA,NA,NA,NA
Otu2279,Main genome;Eukaryota;Opisthokonta,Eukaryota,Opisthokonta,NA,NA,NA,NA,NA,NA,NA,NA
Otu2275,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae (class);X (Chrysophyceae (class));Chrysophyceae (X (Chrysophyceae (class)));XX (Chrysophyceae (X (Chrysophyceae (class))));Chrysophyceae (XX (Chrysophyceae (X (Chrysophyceae (class)))));XXX (Chrysophyceae (XX (Chrysophyceae (X (Chrysophyceae (class))))));Chrysophyceae (XXX (Chrysophyceae (XX (Chrysophyceae (X (Chrysophyceae (class)))))));XXX (Chrysophyceae (XXX (Chrysophyceae (XX (Chrysophyceae (X (Chrysophyceae (class))))))));sp. (XXX (Chrysophyceae (XXX (Chrysophyceae (XX (Chrysophyceae (X (Chrysophyceae (class))))))))),Eukaryota,Stramenopiles,Ochrophyta,Chrysophyceae,NA,NA,NA,NA,NA,NA
Otu2277,Main genome;Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-3;Dino-Group-II-Clade-3 (family);X (Dino-Group-II-Clade-3 (family));Dino-Group-II-Clade-3 (X (Dino-Group-II-Clade-3 (family)));X (Dino-Group-II-Clade-3 (X (Dino-Group-II-Clade-3 (family))));sp. (X (Dino-Group-II-Clade-3 (X (Dino-Group-II-Clade-3 (family))))),Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-3,NA,NA,NA,NA
Otu2270,Main genome;Eukaryota;Archaeplastida;Streptophyta;Embryophyceae;Embryophyceae (class);X (Embryophyceae (class));Embryophyceae (X (Embryophyceae (class)));XX (Embryophyceae (X (Embryophyceae (class)))),Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,NA,NA,NA,NA,NA,NA
Otu2272,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Lecudinidae;Lecudina;Lecudina (genus);tuzetae,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Lecudinidae,Lecudina,tuzetae,NA,Lecudina_tuzetae
Otu2273,Main genome;Eukaryota;Amoebozoa;Lobosa;Lobosa (phylum);X (Lobosa (phylum));Stygamoebida;Unknown Stygamoebida family 4,Eukaryota,Amoebozoa,Lobosa,Stygamoebida,NA,NA,NA,NA,NA,NA
Otu805,Main genome;Eukaryota;Rhizaria;Foraminifera;Foraminifera (phylum);X (Foraminifera (phylum));Foraminifera (X (Foraminifera (phylum)));XX (Foraminifera (X (Foraminifera (phylum))));Foraminifera (XX (Foraminifera (X (Foraminifera (phylum)))));XXX (Foraminifera (XX (Foraminifera (X (Foraminifera (phylum))))));Foraminifera (XXX (Foraminifera (XX (Foraminifera (X (Foraminifera (phylum)))))));XXXX (Foraminifera (XXX (Foraminifera (XX (Foraminifera (X (Foraminifera (phylum))))))));Foraminifera (XXXX (Foraminifera (XXX (Foraminifera (XX (Foraminifera (X (Foraminifera (phylum)))))))));XXXX (Foraminifera (XXXX (Foraminifera (XXX (Foraminifera (XX (Foraminifera (X (Foraminifera (phylum))))))))));sp. (XXXX (Foraminifera (XXXX (Foraminifera (XXX (Foraminifera (XX (Foraminifera (X (Foraminifera (phylum))))))))))),Eukaryota,Rhizaria,Foraminifera,NA,NA,NA,NA,NA,NA,NA
Otu521,Main genome;Eukaryota;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Acoelomorpha;Praeconvoluta;Praeconvoluta (genus);tigrina,Eukaryota,Opisthokonta,Metazoa,Platyhelminthes,Turbellaria,Acoelomorpha,Praeconvoluta,tigrina,NA,Praeconvoluta_tigrina
Otu691,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Imbricatea;Euglyphida;Unknown Euglyphida order 1,Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Euglyphida,NA,NA,NA,NA,NA
Otu1510,Main genome;Eukaryota;Excavata;Discoba;Diplonemea;Diplonemida;Hemistasiidae;Unknown Hemistasiidae family 1,Eukaryota,Excavata,Discoba,Diplonemea,Diplonemida,Hemistasiidae,NA,NA,NA,NA
Otu1511,Main genome;Eukaryota;Opisthokonta;Metazoa;Bryozoa;Bryozoa (class);X (Bryozoa (class));Bryozoa (X (Bryozoa (class)));XX (Bryozoa (X (Bryozoa (class))));Bugula;Bugula (strain);plumosa (Bugula (strain)),Eukaryota,Opisthokonta,Metazoa,Bryozoa,Bugula,NA,NA,NA,NA,NA
Otu1512,Main genome;Eukaryota;Opisthokonta;Metazoa;Porifera;Porifera (class);X (Porifera (class));Unknown X (Porifera (class)) family 2,Eukaryota,Opisthokonta,Metazoa,Porifera,NA,NA,NA,NA,NA,NA
Otu1514,Main genome;Eukaryota;Opisthokonta;Metazoa;Entoprocta;Entoprocta (class);X (Entoprocta (class));Entoprocta (X (Entoprocta (class)));XX (Entoprocta (X (Entoprocta (class))));Loxosomella;Loxosomella (strain);sp. (Loxosomella (strain)),Eukaryota,Opisthokonta,Metazoa,Entoprocta,Loxosomella,NA,NA,NA,NA,NA
Otu1515,Main genome;Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Rhyzophidiales;X (Rhyzophidiales);Rhyzophidiales (X (Rhyzophidiales));X (Rhyzophidiales (X (Rhyzophidiales)));sp. (X (Rhyzophidiales (X (Rhyzophidiales)))),Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Rhyzophidiales,NA,NA,NA
Otu1516,Main genome;Eukaryota;Rhizaria;Cercozoa;Endomyxa;Vampyrellida;Vampyrellida (order);X (Vampyrellida (order));Vampyrellida (X (Vampyrellida (order)));clade (Vampyrellida (X (Vampyrellida (order))));B (clade (Vampyrellida (X (Vampyrellida (order)))));Vampyrellida (B (clade (Vampyrellida (X (Vampyrellida (order))))));sp. (Vampyrellida (B (clade (Vampyrellida (X (Vampyrellida (order))))))),Eukaryota,Rhizaria,Cercozoa,Endomyxa,Vampyrellida,NA,NA,NA,NA,NA
Otu1517,Main genome;Eukaryota;Rhizaria;Cercozoa;Endomyxa-Phytomyxea;Plasmodiophorida;Unknown Plasmodiophorida order 2,Eukaryota,Rhizaria,Cercozoa,Endomyxa-Phytomyxea,Plasmodiophorida,NA,NA,NA,NA,NA
Otu1518,Main genome;Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Peniculia;Frontoniidae;Frontonia;Frontonia (genus);Unknown Frontonia (genus) species 1,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Peniculia,Frontoniidae,Frontonia,NA,NA,NA
Otu1519,Main genome;Eukaryota;Stramenopiles;Opalozoa;Bicoecea;Bicoecales;Bicoecaceae;Bicoecaceae (family);X (Bicoecaceae (family));Bicoecaceae (X (Bicoecaceae (family)));X (Bicoecaceae (X (Bicoecaceae (family))));sp. (X (Bicoecaceae (X (Bicoecaceae (family))))),Eukaryota,Stramenopiles,Opalozoa,Bicoecea,Bicoecales,Bicoecaceae,NA,NA,NA,NA
Otu3018,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea (order);Unknown Chromadorea (order) family 39,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA,NA
Otu690,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Raphid-pennate;Campylodiscus;Campylodiscus (species);thuretii (Campylodiscus (species)),Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Raphid-pennate,Campylodiscus,NA,NA,NA,NA
Otu2095,Main genome;Eukaryota;Opisthokonta;Fungi;Cryptomycota;Cryptomycotina;Cryptomycotina (order);X (Cryptomycotina (order));Cryptomycotina (X (Cryptomycotina (order)));XX (Cryptomycotina (X (Cryptomycotina (order))));Cryptomycotina (XX (Cryptomycotina (X (Cryptomycotina (order)))));XX (Cryptomycotina (XX (Cryptomycotina (X (Cryptomycotina (order))))));sp. (XX (Cryptomycotina (XX (Cryptomycotina (X (Cryptomycotina (order))))))),Eukaryota,Opisthokonta,Fungi,Cryptomycota,Cryptomycotina,NA,NA,NA,NA,NA
Otu2096,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda,Eukaryota,Opisthokonta,Metazoa,Nematoda,NA,NA,NA,NA,NA,NA
Otu2097,Main genome;Eukaryota;Alveolata;Dinoflagellata,Eukaryota,Alveolata,Dinoflagellata,NA,NA,NA,NA,NA,NA,NA
Otu2091,Main genome;Eukaryota,Eukaryota,NA,NA,NA,NA,NA,NA,NA,NA,NA
Otu2092,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ebriida;TAGIRI1-lineage;TAGIRI1-lineage (family);X (TAGIRI1-lineage (family));TAGIRI1-lineage (X (TAGIRI1-lineage (family)));X (TAGIRI1-lineage (X (TAGIRI1-lineage (family))));sp. (X (TAGIRI1-lineage (X (TAGIRI1-lineage (family))))),Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriida,TAGIRI1-lineage,NA,NA,NA,NA
Otu2093,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Unknown Maxillopoda family 20,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu2098,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Lecudinidae;Lecudinidae (family);X (Lecudinidae (family));Lecudinidae (X (Lecudinidae (family)));X (Lecudinidae (X (Lecudinidae (family))));sp. (X (Lecudinidae (X (Lecudinidae (family))))),Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Lecudinidae,NA,NA,NA,NA
Otu2099,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Chloropicophyceae;Chloropicales;Unknown Chloropicales order 1,Eukaryota,Archaeplastida,Chlorophyta,Chloropicophyceae,Chloropicales,NA,NA,NA,NA,NA
Otu528,Main genome;Eukaryota;Alveolata;Dinoflagellata,Eukaryota,Alveolata,Dinoflagellata,NA,NA,NA,NA,NA,NA,NA
Otu1208,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Raphid-pennate;Unknown Raphid-pennate genus 5,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Raphid-pennate,NA,NA,NA,NA,NA
Otu1209,Main genome;Eukaryota;Archaeplastida;Streptophyta;Embryophyceae;Embryophyceae (class);X (Embryophyceae (class));Embryophyceae (X (Embryophyceae (class)));XX (Embryophyceae (X (Embryophyceae (class))));Tamarix;Tamarix (strain);pentandra,Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Tamarix,pentandra,NA,NA,NA,Tamarix_pentandra
Otu1204,Main genome;Eukaryota;Apusozoa;Hilomonadea;Planomonadida;Unknown Planomonadida class 1,Eukaryota,Apusozoa,Hilomonadea,Planomonadida,NA,NA,NA,NA,NA,NA
Otu1205,Main genome;Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Amphifilida;Amphifilaceae;Fibrophrys;Unknown Fibrophrys genus 1,Eukaryota,Stramenopiles,Sagenista,Labyrinthulomycetes,Amphifilida,Amphifilaceae,Fibrophrys,NA,NA,NA
Otu1207,Main genome;Eukaryota;Opisthokonta;Metazoa;Mollusca;Bivalvia;Ostreoida;Unknown Ostreoida family 1,Eukaryota,Opisthokonta,Metazoa,Mollusca,Bivalvia,Ostreoida,NA,NA,NA,NA
Otu1200,Main genome;Eukaryota;Archaeplastida;Streptophyta;Embryophyceae;Embryophyceae (class);X (Embryophyceae (class));Embryophyceae (X (Embryophyceae (class)));XX (Embryophyceae (X (Embryophyceae (class)))),Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,NA,NA,NA,NA,NA,NA
Otu1202,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa;Filosa (class);X (Filosa (class));Filosa (X (Filosa (class)));XX (Filosa (X (Filosa (class))));Discomonas;Discomonas (strain);retusa,Eukaryota,Rhizaria,Cercozoa,Filosa,Discomonas,retusa,NA,NA,NA,Discomonas_retusa
Otu1203,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda;Chromadorea;Unknown Chromadorea order 8,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA,NA
Otu2898,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda;Enoplea;Enoplea (order);X (Enoplea (order));Oxystomina;Unknown Oxystomina species 1,Eukaryota,Opisthokonta,Metazoa,Nematoda,Enoplea,Oxystomina,NA,NA,NA,NA
Otu967,Main genome;Eukaryota;Rhizaria;Foraminifera;Globothalamea;Textulariida;Unknown Textulariida order 2,Eukaryota,Rhizaria,Foraminifera,Globothalamea,Textulariida,NA,NA,NA,NA,NA
Otu2896,Main genome;Eukaryota;Opisthokonta;Metazoa;Nemertea;Nemertea (class);X (Nemertea (class));Nemertea (X (Nemertea (class)));XX (Nemertea (X (Nemertea (class))));Nemertellina;Nemertellina (strain);yamaokai,Eukaryota,Opisthokonta,Metazoa,Nemertea,Nemertellina,yamaokai,NA,NA,NA,Nemertellina_yamaokai
Otu2897,Main genome;Eukaryota;Rhizaria;Cercozoa;Endomyxa;Reticulosida;Filoretidae;Filoreta;Unknown Filoreta genus 1,Eukaryota,Rhizaria,Cercozoa,Endomyxa,Reticulosida,Filoretidae,Filoreta,NA,NA,NA
Otu2890,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Annelida (X (Annelida (class)));XX (Annelida (X (Annelida (class))));Aglaophamus;Aglaophamus (strain);dibranchis,Eukaryota,Opisthokonta,Metazoa,Annelida,Aglaophamus,dibranchis,NA,NA,NA,Aglaophamus_dibranchis
Otu2891,Main genome;Eukaryota;Alveolata;Ciliophora;Karyorelictea;Karyorelictea (class);X (Karyorelictea (class));Trachelocercidae;Trachelocercidae (genus);X (Trachelocercidae (genus));Trachelocercidae (X (Trachelocercidae (genus)));X (Trachelocercidae (X (Trachelocercidae (genus))));sp. (X (Trachelocercidae (X (Trachelocercidae (genus))))),Eukaryota,Alveolata,Ciliophora,Karyorelictea,Trachelocercidae,NA,NA,NA,NA,NA
Otu2892,Main genome;Eukaryota;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Catenulida;Unknown Catenulida family 1,Eukaryota,Opisthokonta,Metazoa,Platyhelminthes,Turbellaria,Catenulida,NA,NA,NA,NA
Otu2893,Main genome;Eukaryota;Rhizaria;Foraminifera;Monothalamids;Monothalamids (class);X (Monothalamids (class));Monothalamids (X (Monothalamids (class)));XX (Monothalamids (X (Monothalamids (class))));Armorella;Armorella (strain);sphaerica (Armorella (strain)),Eukaryota,Rhizaria,Foraminifera,Monothalamids,Armorella,NA,NA,NA,NA,NA
Otu520,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae (class);X (Dinophyceae (class));Dinophyceae (X (Dinophyceae (class)));XX (Dinophyceae (X (Dinophyceae (class))));Dinophyceae (XX (Dinophyceae (X (Dinophyceae (class)))));XXX;Dinophyceae (XXX);XXX (Dinophyceae (XXX));sp. (XXX (Dinophyceae (XXX))),Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,NA,NA
Otu3459,Main genome;Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Foettingeriidae;Hyalophysa;Hyalophysa (genus);lwoffi,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Apostomatia,Foettingeriidae,Hyalophysa,lwoffi,NA,Hyalophysa_lwoffi
Otu3458,Main genome;Eukaryota;Alveolata;Ciliophora;Prostomatea;Prostomatea (class);X (Prostomatea (class));Placidae;Placidae (genus);X (Placidae (genus));Placidae (X (Placidae (genus)));X (Placidae (X (Placidae (genus))));sp. (X (Placidae (X (Placidae (genus))))),Eukaryota,Alveolata,Ciliophora,Prostomatea,Placidae,NA,NA,NA,NA,NA
Otu3457,Main genome;Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Oblongichytrida;Oblongichytridiaceae;Oblongichytrium;Oblongichytrium (genus);Unknown Oblongichytrium (genus) species 1,Eukaryota,Stramenopiles,Sagenista,Labyrinthulomycetes,Oblongichytrida,Oblongichytridiaceae,Oblongichytrium,NA,NA,NA
Otu3456,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae (class);X (Dictyochophyceae (class));Unknown X (Dictyochophyceae (class)) family 1,Eukaryota,Stramenopiles,Ochrophyta,Dictyochophyceae,NA,NA,NA,NA,NA,NA
Otu3455,Main genome;Eukaryota;Opisthokonta;Metazoa;Mollusca;Bivalvia;Mytiloida;Mytiloida (family);X (Mytiloida (family));Mytiloida (X (Mytiloida (family)));X (Mytiloida (X (Mytiloida (family))));sp. (X (Mytiloida (X (Mytiloida (family))))),Eukaryota,Opisthokonta,Metazoa,Mollusca,Bivalvia,Mytiloida,NA,NA,NA,NA
Otu3454,Main genome;Eukaryota;Stramenopiles;Sagenista;MAST-6;MAST-6 (class);X (MAST-6 (class));MAST-6 (X (MAST-6 (class)));XX (MAST-6 (X (MAST-6 (class))));MAST-6 (XX (MAST-6 (X (MAST-6 (class)))));XXX (MAST-6 (XX (MAST-6 (X (MAST-6 (class))))));MAST-6 (XXX (MAST-6 (XX (MAST-6 (X (MAST-6 (class)))))));XXX (MAST-6 (XXX (MAST-6 (XX (MAST-6 (X (MAST-6 (class))))))));sp. (XXX (MAST-6 (XXX (MAST-6 (XX (MAST-6 (X (MAST-6 (class))))))))),Eukaryota,Stramenopiles,Sagenista,MAST-6,NA,NA,NA,NA,NA,NA
Otu3453,Main genome;Eukaryota;Alveolata;Dinoflagellata,Eukaryota,Alveolata,Dinoflagellata,NA,NA,NA,NA,NA,NA,NA
Otu3452,Main genome;Eukaryota;Rhizaria;Cercozoa,Eukaryota,Rhizaria,Cercozoa,NA,NA,NA,NA,NA,NA,NA
Otu3451,Main genome;Eukaryota;Archaeplastida;Rhodophyta;Florideophyceae;Gigartinales;Gigartinales (order);X (Gigartinales (order));Unknown X (Gigartinales (order)) genus 1,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Gigartinales,NA,NA,NA,NA,NA
Otu3450,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu1338,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Unknown X (Bacillariophyta (class)) family 11,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,NA,NA,NA,NA,NA,NA
Otu1339,Main genome;Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Labyrinthulomycetes (class);X (Labyrinthulomycetes (class));Labyrinthulomycetes (X (Labyrinthulomycetes (class)));X (Labyrinthulomycetes (X (Labyrinthulomycetes (class))));LAB1;Labyrinthulomycetes (LAB1);X (Labyrinthulomycetes (LAB1));LAB1 (X (Labyrinthulomycetes (LAB1)));Labyrinthulomycetes (LAB1 (X (Labyrinthulomycetes (LAB1))));X (Labyrinthulomycetes (LAB1 (X (Labyrinthulomycetes (LAB1)))));LAB1 (X (Labyrinthulomycetes (LAB1 (X (Labyrinthulomycetes (LAB1))))));sp. (LAB1 (X (Labyrinthulomycetes (LAB1 (X (Labyrinthulomycetes (LAB1))))))),Eukaryota,Stramenopiles,Sagenista,Labyrinthulomycetes,LAB1,NA,NA,NA,NA,NA
Otu1330,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Amphiascoides;Unknown Amphiascoides genus 3,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Amphiascoides,NA,NA,NA
