ASV_number:amplicon,ARMS_Koster_VH1_20190527_20200716_MF100_r1,ARMS_Koster_VH1_20190527_20200716_MF500_r1,ARMS_Koster_VH1_20190527_20200716_SF40_r1,ARMS_Koster_VH2_20190527_20200716_MF100_r1,ARMS_Koster_VH2_20190527_20200716_MF500_r1,ARMS_Koster_VH2_20190527_20200716_SF40_r1,ARMS_Koster_VH3_20190527_20200716_MF100_r1,ARMS_Koster_VH3_20190527_20200716_MF500_r1,ARMS_Koster_VH3_20190527_20200716_SF40_r1,ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF500_r1,Classification,TAXON:NCBI_TAX_ID
ASV_368:a79e4680dd14594135ae2cd4c01765a7058b8f1b,2,0,0,1,0,0,0,0,5,1,Eukaryota;Chlorophyta;Chlorophyceae;Sphaeropleales;Selenastraceae;Raphidocelis;Raphidocelis subcapitata,Raphidocelis subcapitata:307507
ASV_369:a82607051b01c415d7361b337f8937147d94a7ea,3,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Hexanauplia;Calanoida;Rostrocalanidae;Rostrocalanus;Rostrocalanus cognatus,Rostrocalanus cognatus:2202693
ASV_370:ad970620f3cc6a29c9bf8b0d1f7662da02a6b5bd,0,5,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Malacostraca;Decapoda;Munididae;Munida;Munida idyia,Munida idyia:2708618
ASV_371:b02990ef5e35aa745d754bdfe69c219f748a3ebe,0,0,0,0,0,0,0,1,0,3,Eukaryota;Arthropoda;Malacostraca;Amphipoda;Aoridae;Aora;Aora gracilis,Aora gracilis:371456
ASV_372:b3de8702e984321cf13190f62a9d8ca971b802ff,2,0,0,3,0,0,1,0,0,0,Eukaryota;Jakobida;Jakobida;Jakobida;Jakobidae;Jakoba;Jakoba bahamiensis,Jakoba bahamiensis:221721
ASV_373:b879d758062ff01273b15d9e363c9e35dd690ae4,0,0,0,0,0,0,0,0,0,4,Eukaryota;Cnidaria;Cubozoa;Carybdeida;Carukiidae;Carukia;Carukia barnesi,Carukia barnesi:168717
ASV_374:bf62bdc0a1160bdb4d51fdf4277b2b4ae775953d,1,0,4,0,0,0,0,0,0,0,Eukaryota;Bryozoa;Gymnolaemata;Ctenostomatida;Vesiculariidae;Amathia;Amathia tertia,Amathia tertia:1588095
ASV_375:c0bb5f3d573e812ac6f8bf8fad12d7f2404aa038,1,0,0,0,0,1,0,0,1,0,Eukaryota;Streptophyta;Sphagnopsida;Sphagnales;Flatbergiaceae;Flatbergium;Flatbergium sericeum,Flatbergium sericeum:128237
ASV_376:ca7ef83ab7d412048e1cd6b41c718ea8416c0428,0,0,0,1,0,2,0,0,2,0,Eukaryota;Streptophyta;Bryopsida;Hypnales;Brachytheciaceae;Brachythecium;Brachythecium rivulare,Brachythecium rivulare:90277
ASV_377:ceb33d9a0d4617438b81fa9ae170f4974c215ffe,0,0,0,4,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Amphipleuraceae;Frustulia;Frustulia vulgaris,Frustulia vulgaris:431358
ASV_378:d25badfef23e4eb628db8eed6d0d7bc2c0fc3004,0,0,0,3,1,0,0,0,0,0,Eukaryota;Mollusca;Gastropoda;Neogastropoda;Conidae;Conus;Conus navarroi,Conus navarroi:308507
ASV_379:d9020b02f34f0fad5bf94efda909413719a60d1e,0,2,0,1,0,0,0,0,0,0,Eukaryota;Porifera;Demospongiae;Axinellida;Axinellidae;Ptilocaulis;Ptilocaulis walpersi,Ptilocaulis walpersi:479640
ASV_380:d91e4f5a7edc004a4ac60506d91bf2a3ed5b17f1,1,1,0,2,0,1,0,1,0,0,Eukaryota;Chlorophyta;Pycnococcaceae;Pycnococcaceae;Pycnococcaceae;Pycnococcus;Pycnococcus provasolii,Pycnococcus provasolii:41880
ASV_381:d96432b19b2ebd4742e8cac0e106693f5f919681,3,0,1,2,0,0,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Chordariaceae;Papenfussiella;Papenfussiella kuromo,Papenfussiella kuromo:185805
ASV_382:dbebe7cfc092e822cc351b0c62229f58c3c38f24,4,0,0,3,0,0,0,0,0,0,Eukaryota;Chaetognatha;Sagittoidea;Aphragmophora;Sagittidae;Sagitta;Sagitta setosa,Sagitta setosa:366441
ASV_383:e21fb14e86a7be2c236f7b5a5741aacc138ac27e,0,2,0,3,0,0,1,1,0,0,Eukaryota;Euglenozoa;Kinetoplastea;Trypanosomatida;Trypanosomatidae;Trypanosoma;Trypanosoma brucei,Trypanosoma brucei:5691
ASV_384:e2d629767c47bea55819f4bea4fd09fdeb413c0a,0,4,0,0,0,0,0,0,0,0,Eukaryota;Cnidaria;Scyphozoa;Semaeostomeae;Cyaneidae;Cyanea;Cyanea capillata,Cyanea capillata:27804
ASV_385:e31269b2e5add0db9ee0130e769733dcbc21ddbd,0,1,0,1,0,0,2,0,0,0,Eukaryota;Blastocladiomycota;Blastocladiomycetes;Blastocladiales;Blastocladiaceae;Blastocladiella;Blastocladiella emersonii,Blastocladiella emersonii:4808
ASV_386:e3d376546d3bca05eda3279889dd430ccf61c6c0,7,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira curviseriata,Thalassiosira curviseriata:291032
ASV_387:e6151d027dd271d4a0b8649b11f170ce269c1327,6,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Arachnida;Araneae;Salticidae;Agobardus;Agobardus gramineus,Agobardus gramineus:1317339
ASV_388:e62a6974f017a7c361fdbabfe8d5f8dab446774c,0,0,0,0,0,0,0,0,0,3,Eukaryota;Jakobida;Jakobida;Jakobida;Histionidae;Histiona;Histiona aroides,Histiona aroides:392300
ASV_389:ea9f32dfeaeb10cf69a55fb0de7ade1e53e35e0a,1,0,0,4,0,0,0,0,0,0,Eukaryota;Synurales;Synurophyceae_2;Synurales;Mallomonadaceae;Synura;Synura synuroidea,Synura synuroidea:47573
ASV_390:ecb9cda52ecadc74c80c9513fb1647198eea717e,4,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Symphyocladia;Symphyocladia dendroidea,Symphyocladia dendroidea:2506487
ASV_391:fe25fb476648fc0784aba09fa2c2921a8f276b38,5,0,0,1,1,2,0,0,0,0,Eukaryota;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia japonica,Malassezia japonica:223818
ASV_393:043db5800a78e7947a2964ae4658e613641f86cc,2,0,0,0,0,0,0,0,0,0,Eukaryota;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa australica,Chrysoparadoxa australica:2498842
ASV_394:05648001952c11c8700cbd5535aae5fb07465951,0,0,0,2,0,0,0,0,0,0,Eukaryota;Chlorophyta;Pyramimonadophyceae;Pyramimonadales;Pyramimonadaceae;Cymbomonas;Cymbomonas tetramitiformis,Cymbomonas tetramitiformis:36881
ASV_395:05950ed6f679a557fb86bdb4a32787b34d349502,1,0,0,3,0,0,1,0,0,2,Eukaryota;Apusomonadidae;Apusomonadidae;Apusomonadidae;Apusomonadidae;Thecamonas;Thecamonas trahens,Thecamonas trahens:529818
ASV_396:05f534d05ae8a12bca41bc1e1ed2d8ff0c8ff5ab,0,0,0,0,0,0,4,0,0,0,Eukaryota;Arthropoda;Symphyla;Scutigerellidae;Scutigerellidae;Scutigerella;Scutigerella causeyae,Scutigerella causeyae:388540
ASV_397:06fb4d5be32747d112533e7196d9c412060e1b9a,0,0,0,0,0,0,0,0,0,2,Eukaryota;Euglenozoa;Kinetoplastea;Trypanosomatida;Trypanosomatidae;Trypanosoma;Trypanosoma brucei,Trypanosoma brucei:5691
ASV_398:0754bfcffccbf6f29288d2383a5311fc3c1eaead,1,0,1,1,0,0,1,2,0,0,Eukaryota;Peronosporales;Oomycota_8;Peronosporales;Peronosporaceae;Phytophthora;Phytophthora citricola X,Phytophthora:4783
ASV_399:091bf6158fed0ee288faec2a835f7fa304744d9a,0,0,0,2,0,0,0,0,0,0,Eukaryota;Arthropoda;Arachnida;Sarcoptiformes;Acaridae;Tyrophagus;Tyrophagus perniciosus,Tyrophagus perniciosus:2138293
ASV_400:09b5b5b516b9cfeeb2374453764d4a130df52967,0,0,0,0,0,0,0,0,3,0,Eukaryota;Mollusca;Gastropoda;Neogastropoda;Conidae;Varioconus;Varioconus equiminaensis,Varioconus equiminaensis:2750723
ASV_401:0b655b94aeee964ee94b4a5137e5bf72360ceff6,0,0,0,2,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Amansia;Amansia pinnatifida,Amansia pinnatifida:2508433
ASV_402:0f3643a9f61cc8ec7b5d9f15523c57ebd0a4f4d7,1,0,0,2,0,0,1,1,0,0,Eukaryota;Sporochnales;Phaeophyceae_9;Sporochnales;Sporochnaceae;Carpomitra;Carpomitra costata,Carpomitra costata:66794
ASV_403:10194aae0d782ddc4ccdd1f520feedf77f7e039e,1,0,0,1,0,0,0,0,0,0,Eukaryota;Palpitomonas;Palpitomonas;Palpitomonas;Palpitomonas;Palpitomonas;Palpitomonas bilix,Palpitomonas bilix:652834
ASV_404:106c28e11cf718e8a716a5a6fe143040ee199789,0,0,0,0,0,0,3,0,0,0,Eukaryota;Arthropoda;Insecta;Coleoptera;Buprestidae;Julodimorpha;Julodimorpha bakewelli,Julodimorpha bakewelli:1580719
ASV_405:10e8ef3fd81bb5c5c1da7db3f5734f1eeca64f8b,2,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Osmundaria;Osmundaria fimbriata,Osmundaria fimbriata:228265
ASV_406:16d7650c4c8b6b4a162861ee577ad62e8c9b8713,2,0,0,0,0,0,0,0,0,0,Eukaryota;Chlorophyta;Chlorophyceae;Sphaeropleales;Hydrodictyaceae;Lacunastrum;Lacunastrum gracillimum,Lacunastrum gracillimum:427913
ASV_407:17808fa1842b88414866228604e6eb487a9e7ba1,0,0,0,0,0,0,0,2,0,0,Eukaryota;Ascomycota;Dothideomycetes;Cladosporiales;Cladosporiaceae;Cladosporium;Cladosporium sphaerospermum,Cladosporium sphaerospermum:92950
ASV_408:180e32d1ca3663f6311c46c173b2be1e9f81f26c,0,0,0,2,0,0,0,0,0,0,Eukaryota;Capsaspora;Filasterea_1;Capsaspora;Capsaspora;Capsaspora;Capsaspora owczarzaki,Capsaspora owczarzaki:192875
ASV_409:18eba0e2ed38005957150765f377dceb6ff0ea75,0,0,0,2,0,1,0,1,0,0,Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium homopolare,Plasmodium homopolare:1465755
ASV_410:1a0331580dec3084165c882866486a6e0848f49d,2,0,0,2,1,0,2,0,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia_2;Metschnikowia amazonensis,Metschnikowia amazonensis:2576851
ASV_411:1b661f67f675da230c743deb42ef84a829c0fd2d,0,0,0,2,0,0,0,0,0,0,Eukaryota;Chlorophyta;Mamiellophyceae;Dolichomastigales;Dolichomastigaceae;Dolichomastix;Dolichomastix tenuilepis,Dolichomastix tenuilepis:195969
ASV_412:1c0b7bafedeab96a7975bab729a23cc451f20316,0,0,0,0,0,0,0,2,0,0,Eukaryota;Arthropoda;Insecta;Coleoptera;Gyrinidae;Dineutus;Dineutus emarginatus,Dineutus emarginatus:1564127
ASV_413:1db69a6f219aedef467de83148d47180936f079b,0,0,0,1,0,0,0,0,1,0,Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens,Sphenophorus incurrens:1403718
ASV_414:1f7608f151a914f03ba8d6fb09593c2d2326d084,3,0,0,1,0,0,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Chordariaceae;Nemacystus;Nemacystus decipiens,Nemacystus decipiens:2185085
ASV_415:23424eac60df234aa2ebaccabb68c997fd724dd1,0,0,0,2,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Fragilariophyceae;Fragilariales;Fragilariaceae;Asterionella;Asterionella formosa,Asterionella formosa:210441
ASV_416:26a496be6ca6ad783f35f77ed5e753cd5f677773,0,0,3,0,0,0,0,0,0,0,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Calloporidae;Callopora;Callopora lineata,Callopora lineata:560967
ASV_417:272113186598d7686ac7f368b090e09e08dee9d1,2,0,0,0,0,0,1,0,0,0,Eukaryota;Ascomycota;Dothideomycetes;Dothideales;Dothioraceae;Sydowia;Sydowia polyspora,Sydowia polyspora:64499
ASV_418:2a7ab75c90d0a94da905b4febbb4291648925d34,0,1,0,2,0,0,0,0,0,0,Eukaryota;Eustigmatales;Eustigmatophyceae_2;Eustigmatales;Monodopsidaceae;Nannochloropsis;Nannochloropsis limnetica,Nannochloropsis limnetica:120807
ASV_419:2f659f234de9ee185b26242a46a5a5a5dd5f385e,0,0,0,2,0,0,0,0,0,0,Eukaryota;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia japonica,Malassezia japonica:223818
ASV_420:2fd012ff7e0f31c657969e66d6da025e117a015e,0,0,0,0,0,0,0,3,0,0,Eukaryota;Porifera;Demospongiae;Polymastiida;Polymastiidae;Polymastia;Polymastia littoralis,Polymastia littoralis:1473587
ASV_421:30d8ac678c8b1a39f4165ce771f17d36ae863319,0,1,0,3,0,2,1,1,0,0,Eukaryota;Pythiales;Oomycota_12;Pythiales;Pythiaceae;Pythium;Pythium catenulatum,Pythium catenulatum:83917
ASV_422:32057c153133fbf92841295c4bdec0f478d0377d,0,0,0,3,0,0,0,0,0,0,Eukaryota;Annelida;Polychaeta;Phyllodocida;Syllidae;Myrianida;Myrianida quindecimdentata,Myrianida quindecimdentata:884657
ASV_423:327f54eaf182d39f2705f355b198cb7618298bae,0,0,0,1,0,0,1,0,0,0,Eukaryota;Placozoa;Polyplacotoma;Polyplacotoma;Polyplacotoma;Polyplacotoma;Polyplacotoma mediterranea,Polyplacotoma mediterranea:2283839
ASV_424:336d8f6cba760b7babe448e602ee56dba567970c,0,0,0,2,0,0,0,0,0,0,Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha,Pennaria disticha:264068
ASV_425:3435b9beebb381c9fe21260690282f3a9dd349b3,2,0,0,1,0,0,0,0,0,0,Eukaryota;Saprolegniales;Oomycota_2;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia monoica,Saprolegnia monoica:37553
ASV_426:38a485466e78db09292037b693f229361897eb37,0,0,0,2,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Dipterosiphonia;Dipterosiphonia australica,Dipterosiphonia australica:2007208
ASV_427:39263a7b9f9d170bb91abe8447ed0f81f8155072,0,0,0,0,0,0,0,4,0,0,Eukaryota;Streptophyta;Magnoliopsida;Geraniales;Geraniaceae;Hypseocharis;Hypseocharis pimpinellifolia,Hypseocharis pimpinellifolia:105813
ASV_428:3c0b2eb4babeadf1f0bd6c2d1275c849b9a39a68,0,0,0,4,0,0,0,1,0,0,Eukaryota;Arthropoda;Insecta;Hymenoptera;Tenthredinidae;Empria;Empria quadrimaculata,Empria quadrimaculata:1071606
ASV_429:3dd4a1eb828bcab24f2cea28edafef1655a03148,0,0,0,2,0,4,1,0,0,0,Eukaryota;Arthropoda;Malacostraca;Decapoda;Polychelidae;Polycheles;Polycheles coccifer,Polycheles coccifer:2004537
ASV_430:3e3759a59cf6026240ec95b234b8f5b80dc1f142,2,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Nemaliales;Galaxauraceae;Galaxaura;Galaxaura indica,Galaxaura indica:2492666
ASV_431:40e4808ba89ef32fdc54eaad9831ec3ac3cae638,3,0,0,5,0,0,2,3,0,0,Eukaryota;Palpitomonas;Palpitomonas;Palpitomonas;Palpitomonas;Palpitomonas;Palpitomonas bilix,Palpitomonas bilix:652834
ASV_432:40fbfb09c1b3404bcab5b4e0aa801cc43b9be9b4,0,0,0,0,0,2,0,0,1,0,Eukaryota;Arthropoda;Insecta;Lepidoptera;Hesperiidae;Calleagris;Calleagris lacteus,Calleagris lacteus:2025671
ASV_433:417d40a2adef4e1c3465788bf41820f754781fab,1,1,0,1,0,0,0,3,0,0,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Chordariaceae;Nemacystus;Nemacystus decipiens,Nemacystus decipiens:2185085
ASV_434:439c61aa2c984aa6dc8960cd4a6de53d0da4513a,0,0,0,3,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Echinodera;Echinodera compacta,Echinodera compacta:1217055
ASV_435:43a194528cb462a02e11b7c62a97ec544335224e,1,0,0,3,1,1,0,0,0,0,Eukaryota;Bicosoecida;Bigyra_1;Bicosoecida;Cafeteriaceae;Cafeteria;Cafeteria roenbergensis,Cafeteria roenbergensis:33653
ASV_436:44a6603483819484bb92eb03a202a3150de0280b,1,0,0,0,0,1,1,0,0,0,Eukaryota;Capsaspora;Filasterea_1;Capsaspora;Capsaspora;Capsaspora;Capsaspora owczarzaki,Capsaspora owczarzaki:192875
ASV_437:4712fd702d73913b0b8075af82051de17d919939,0,0,0,3,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Dasyaceae;Dipterocladia;Dipterocladia arabiensis,Dipterocladia arabiensis:2007176
ASV_438:4810b59efe58140a525dad9c5b07659f028b3a2f,0,0,0,2,0,0,0,0,0,0,Eukaryota;Chlorophyta;Chloropicophyceae;Chloropicales;Chloropicaceae;Chloropicon;Chloropicon maureeniae,Chloropicon maureeniae:1461542
ASV_439:490a257a6e5d682b6db258cdb0a867d29a280ae1,1,0,0,2,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Callithamniaceae;Aglaothamnion;Aglaothamnion sepositum,Aglaothamnion sepositum:193167
ASV_440:496a18da9135338adfb1c7f17d2516d0a873ca27,0,0,0,0,0,0,0,0,0,2,Eukaryota;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Pavona;Pavona decussata,Pavona decussata:227230
ASV_441:4a086a57e3c0fe3a857e3ed2db8fe502a637d779,0,0,0,0,0,0,0,0,2,0,Eukaryota;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Cairneyella;Cairneyella variabilis,Cairneyella variabilis:1802957
ASV_442:4ae1e598b1cc89187fd8910bc914925dfc05d0fd,1,0,0,0,0,0,0,0,2,0,Eukaryota;Malawimonadidae;Malawimonadidae;Malawimonadidae;Malawimonadidae;Malawimonas;Malawimonas jakobiformis,Malawimonas jakobiformis:136089
ASV_443:4af21ad4bd4cf71b06afe71ae129c25c151d315b,4,0,0,0,0,0,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Chordariaceae;Mesogloia;Mesogloia ikomae,Mesogloia ikomae:309742
ASV_444:4c98920b0a77f866d97e2a949b67dffe9b5af09d,0,0,0,0,1,0,1,3,0,0,Eukaryota;Discosea;Flabellinia;Dactylopodida;Paramoebidae;Paramoeba;Paramoeba pemaquidensis,Paramoeba pemaquidensis:180228
ASV_445:5074ae3b00b309a5f59a6f3a13a2a857da91d2a9,0,0,0,1,1,0,0,0,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Debaryomycetaceae;Candida_2;Candida alai,Candida alai:434040
ASV_446:51ee07a9758ceebdaa4411245ed9deff1f8a8e43,0,0,0,2,0,0,0,0,0,0,Eukaryota;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia japonica,Malassezia japonica:223818
ASV_447:53ca05dc4998375e5ebfaa814e760a75fd22211f,3,0,0,0,0,0,0,0,0,0,Eukaryota;Ciliophora;Oligohymenophorea;Hymenostomatida;Tetrahymenidae;Tetrahymena;Tetrahymena furgasoni,Tetrahymena furgasoni:5898
ASV_448:559273cdf06b1558af67a723b863c5620491ebba,1,0,0,0,0,1,0,0,0,0,Eukaryota;Chordata;Amphibia;Anura;Micrixalidae;Micrixalus;Micrixalus kodayari,Micrixalus kodayari:1498871
ASV_449:56114c06365df749a2f4d23a7c17d51d96e98899,2,0,0,0,0,0,0,0,0,0,Eukaryota;Saprolegniales;Oomycota_2;Saprolegniales;Saprolegniaceae;Achlya;Achlya aquatica,Achlya aquatica:112028
ASV_450:56ad638d81452fd3d0a2bb614cca164bb537f746,0,0,0,3,0,0,1,2,0,0,Eukaryota;Discosea;Flabellinia;Dactylopodida;Paramoebidae;Paramoeba;Paramoeba branchiphila,Paramoeba branchiphila:308475
ASV_451:5703668e8fd1ff9bdcdcb69c99d9e0001f85d862,0,0,0,0,0,0,0,0,0,2,Eukaryota;Ciliophora;Oligohymenophorea;Hymenostomatida;Turaniellidae;Colpidium;Colpidium colpoda,Colpidium colpoda:5928
ASV_452:591f90f3fd303a800b13c9e029d43b7304c99d8b,0,0,0,2,0,0,0,0,0,0,Eukaryota;Saprolegniales;Oomycota_2;Saprolegniales;Saprolegniaceae;Achlya;Achlya hypogyna,Achlya hypogyna:1202772
ASV_453:5b65df6bf0e19a86982c706f4def14034d8b434c,2,0,0,0,0,0,0,0,0,0,Eukaryota;Peronosporales;Oomycota_8;Peronosporales;Peronosporaceae;Bremia;Bremia elliptica,Bremia elliptica:1484100
ASV_454:5b911c54d6155e09330b1b68a643203d7cf14ea9,0,0,0,0,3,0,0,0,0,0,Eukaryota;Arthropoda;Malacostraca;Amphipoda;Chiltoniidae;Kartachiltonia;Kartachiltonia moodyi,Kartachiltonia moodyi:1511647
ASV_455:5c2463068c8e9e9367a7716b07845ccc594bf7b1,0,0,0,2,0,0,0,0,0,0,Eukaryota;Mollusca;Bivalvia;Lucinoida;Lucinidae;Lucinella;Lucinella divaricata,Lucinella divaricata:406540
ASV_456:5c9445d351c91f40c83977ec843f9d88fe435f07,2,0,0,1,0,0,0,0,0,0,Eukaryota;Ascomycota;Eurotiomycetes;Onygenales;Arthrodermataceae;Nannizzia;Nannizzia nana,Nannizzia nana:119676
ASV_457:5dc4c57314038ce54721c484a94fc59727d32fe8,0,1,0,1,0,0,0,0,0,0,Eukaryota;Annelida;Polychaeta;Phyllodocida;Lopadorrhynchidae;Lopadorrhynchus;Lopadorrhynchus brevis,Lopadorrhynchus brevis:2004711
ASV_458:5e7dd409c14e4559fc40769a0e85c0795fdfbbb5,0,0,0,2,0,0,0,0,0,0,Eukaryota;Saprolegniales;Oomycota_2;Saprolegniales;Saprolegniaceae;Aphanomyces;Aphanomyces invadans,Aphanomyces invadans:157072
ASV_459:5f113327c02a042b94d23392472ffc82471298c3,1,0,0,0,1,0,0,0,0,0,Eukaryota;Placozoa;Polyplacotoma;Polyplacotoma;Polyplacotoma;Polyplacotoma;Polyplacotoma mediterranea,Polyplacotoma mediterranea:2283839
ASV_460:5fb68b649ae58e943812f042ab005cc3f1420d8f,3,0,0,0,0,0,0,0,0,0,Eukaryota;Thraustochytrida;Bigyra_2;Thraustochytrida;Thraustochytriaceae;Aurantiochytrium;Aurantiochytrium acetophilum,Aurantiochytrium acetophilum:2172886
ASV_461:61f3fa26651ca70595cf709493719fdd593fe5d4,0,0,0,0,0,0,0,0,2,0,Eukaryota;Arthropoda;Insecta;Coleoptera;Cucujidae;Pediacus;Pediacus ater,Pediacus ater:2528282
ASV_462:62ad50389d20c9cf2216e6805a1b544a1063ff0f,1,0,0,0,0,1,0,0,0,0,Eukaryota;Cnidaria;Anthozoa;Actiniaria;Gonactiniidae;Protanthea;Protanthea simplex,Protanthea simplex:1499606
ASV_463:62b6cfb56ee14ef616c8cfe404c46d8f7caba962,2,0,0,0,0,0,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Chordariaceae;Nemacystus;Nemacystus decipiens,Nemacystus decipiens:2185085
ASV_464:642f4fd584abfe6e4cf6df7d55979cdd06bd987d,0,0,0,2,0,1,0,0,0,0,Eukaryota;Dicyemida;Dicyemidae;Dicyemidae;Dicyemidae;Dicyema;Dicyema japonicum,Dicyema japonicum:399803
ASV_465:643164d0b1b8849472ef9f298ce3c638ed398ab0,0,0,0,2,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Herposiphonia;Herposiphonia tenella,Herposiphonia tenella:717902
ASV_466:68caa1014fc38f130ff597f4f050193d97f33780,0,0,0,0,0,0,0,0,2,0,Eukaryota;Mollusca;Bivalvia;Mytiloida;Mytilidae;Mytilisepta;Mytilisepta keenae,Mytilisepta keenae:2590091
ASV_467:68da0a8ba8994bdeaa96ae71412295c89863b962,2,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Kallymeniaceae;Nothokallymenia;Nothokallymenia erosa,Nothokallymenia erosa:2502266
ASV_468:6993198cde77b1dd95be9bfbf99a45741c14eec8,1,0,0,3,0,0,3,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Cliftonaea;Cliftonaea pectinata,Cliftonaea pectinata:2007206
ASV_469:6e7a7030b21777545996dd5376ecfd8eac145a10,0,0,0,0,0,0,2,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Melosirales;Melosiraceae;Melosira;Melosira undulata,Melosira undulata:2133757
ASV_470:6ecee5968d642feb11e5777b631be6d65d14ee77,1,0,0,0,0,0,0,1,0,0,Eukaryota;Mollusca;Gastropoda;Cerithiidae;Cerithiidae;Bittium;Bittium reticulatum,Bittium reticulatum:2219155
ASV_471:6fb3c6f1488d1df15824efcb42b8e22be0cb7394,1,0,0,0,1,0,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira curviseriata,Thalassiosira curviseriata:291032
ASV_472:70e24320d41fbcf7da684cebc8bdf7eb8caf0335,1,0,0,2,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Stephanodiscaceae;Stephanodiscus;Stephanodiscus meyeri,Stephanodiscus meyeri:1869249
ASV_473:7139c9004b619002eb07d3ac194fea26f7635c92,0,0,0,3,0,0,0,0,1,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Melosirales;Melosiraceae;Melosira;Melosira ambiqua,Melosira ambiqua:70449
ASV_474:73c92af67feb2fc747b8ea8630df4bed8ac6f78c,0,0,0,4,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Pinnulariaceae;Pinnularia;Pinnularia viridiformis,Pinnularia viridiformis:431581
ASV_475:78e8eef42d877101066aa0007147bd53738597ae,0,0,0,4,0,0,0,0,0,0,Eukaryota;Discosea;Flabellinia;Vannellidae;Vannellidae;Clydonella;Clydonella sawyeri,Clydonella sawyeri:2201168
ASV_476:79947c90479a78182b09655d4d33f7d9ffe527eb,0,0,0,0,0,0,1,0,1,0,Eukaryota;Blastocladiomycota;Blastocladiomycetes;Blastocladiales;Blastocladiaceae;Blastocladiella;Blastocladiella emersonii,Blastocladiella emersonii:4808
ASV_477:79f112b3376229cc9c7d64f245717f8720b0483d,0,0,0,0,1,0,1,0,0,0,Eukaryota;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;Russula griseocarnosa,Russula griseocarnosa:466936
