ASV_number:amplicon,ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r2,ARMS_GulfOfPiran_Fornace_20180815_20181118_SF_ETOH_r2,ARMS_GulfOfPiran_Fornace_20180815_20181118_MF500_ETOH_r2,ARMS_Eilat_Katza1_20181024_20200706_MF500_r2,ARMS_Koster_VH2_20180418_20180906_PS90_ETOH_r2,ARMS_Vigo_TorallaA_20190625_20191014_MF500_r2,ARMS_Vigo_TorallaB_20190625_20191014_MF500_r2,ARMS_Vigo_TorallaC_20190625_20191014_MF500_r2,Classification,TAXON:NCBI_TAX_ID
ASV_381:137f9d67450b9c65e2a3f741c3727aa9f1b7285f,0,2,1,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila okadai,Drosophila okadai:311481
ASV_382:150740cee151e0ed57d9e4351437187fefe23325,0,0,0,0,0,3,0,0,Eukaryota;Cyanophoraceae;Glaucocystophyceae_4;Cyanophoraceae;Cyanophoraceae;Cyanophora;Cyanophora biloba,Cyanophora biloba:1489483
ASV_383:15e437e2a3b296edf02e433bfe47543b17897c8d,0,0,2,0,0,0,0,0,Eukaryota;Bacillariophyta;Fragilariophyceae;Fragilariales;Fragilariaceae;Asterionellopsis;Asterionellopsis maritima,Asterionellopsis maritima:1470272
ASV_384:171e9d54f25f8c54a395ec03e340fed17dac9ae5,0,3,1,0,0,0,0,0,Eukaryota;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;Monoculodes;Monoculodes borealis,Monoculodes borealis:426593
ASV_385:19dc9b313e283578947fd1c94678b425f00e3e03,0,0,10,0,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Acrotrichaceae;Acrothrix;Acrothrix pacifica,Acrothrix pacifica:166515
ASV_386:1b42d2de198114a8aa068eb88c80f9876c2e55de,0,0,0,3,0,0,0,0,Eukaryota;Arthropoda;Insecta;Coleoptera;Endomychidae;Mycetina;Mycetina cyanipennis,Mycetina cyanipennis:764623
ASV_387:1f9107399adea23506e4ba385912b8e82cfebaf7,0,0,0,0,0,6,0,0,Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniales;Lomentariaceae;Lomentaria;Lomentaria orcadensis,Lomentaria orcadensis:406729
ASV_388:2024d9522d53e1fc3203b5473d92bc6be5351314,0,0,2,0,0,0,0,0,Eukaryota;Capsaspora;Filasterea_1;Capsaspora;Capsaspora;Capsaspora;Capsaspora owczarzaki,Capsaspora owczarzaki:192875
ASV_389:242fb150971df58f7f6ccb5f0db10bfa595e4045,0,2,0,0,0,0,0,0,Eukaryota;Arthropoda;Diplopoda;Polydesmida;Paradoxosomatidae;Asiomorpha;Asiomorpha coarctata,Asiomorpha coarctata:1904351
ASV_390:28248fd67a8897fb97a2040a5bad5c912024ee94,0,2,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Popplepsalta;Popplepsalta rubristrigata,Popplepsalta rubristrigata:1539272
ASV_391:28b928bfe29dca9b214380eac856ff4c93ef2cb2,0,5,0,0,0,0,0,0,Eukaryota;Cercozoa;Chlorarachniophyceae;Lotharella;Lotharella;Lotharella;Lotharella oceanica,Lotharella oceanica:641309
ASV_392:2924f85cf6df945fc81f0b6550becdd77d5450f7,2,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Leptosiphonia;Leptosiphonia fibrillosa,Leptosiphonia fibrillosa:2724436
ASV_393:299445210173a7388fc7f1d3b7481846e538e0ab,0,6,4,0,0,0,0,0,Eukaryota;Cnidaria;Anthozoa;Relicanthidae;Relicanthidae;Relicanthus;Relicanthus daphneae,Relicanthus daphneae:1499622
ASV_394:2af254696f5e8d550557d0c2c1977329fcb93e1e,0,1,2,0,0,0,0,0,Eukaryota;Placozoa;Polyplacotoma;Polyplacotoma;Polyplacotoma;Polyplacotoma;Polyplacotoma mediterranea,Polyplacotoma mediterranea:2283839
ASV_395:2d6821b61d6adee059cf1f4fcf548e47c25af446,0,2,0,0,0,0,0,0,Eukaryota;Collodictyonidae;Collodictyonidae;Collodictyonidae;Collodictyonidae;Diphylleia;Diphylleia rotans,Diphylleia rotans:190327
ASV_396:2de02f27319b6f6bb856463e0dd833c0156d35cb,0,0,0,2,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Rhizophyllidaceae;Portieria;Portieria hornemanii,Portieria hornemanii:128534
ASV_397:2f7c1637eadf5f4c3b33e0741303efcf831975fc,2,0,0,0,0,0,0,0,Eukaryota;Gastrotricha;Chaetonotida;Chaetonotida;Chaetonotidae;Lepidodermella;Lepidodermella squamata,Lepidodermella squamata:1194616
ASV_398:300f5d849316e6d0b297eb228b64350865129012,0,0,2,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Halymeniales;Halymeniaceae;Cryptonemia;Cryptonemia undulata,Cryptonemia undulata:42011
ASV_399:337183be52b8c99e1a6df1d4ca6950e7cf8b505f,0,2,0,0,0,0,0,0,Eukaryota;Ascomycota;Eurotiomycetes;Onygenales;Arthrodermataceae;Arthroderma;Arthroderma uncinatum,Arthroderma uncinatum:74035
ASV_400:33a64dcca06f50a4da708ae54f05bd19c559c11a,0,2,1,0,0,0,0,0,Eukaryota;Jakobida;Jakobida;Jakobida;Jakobidae;Jakoba;Jakoba libera,Jakoba libera:143017
ASV_401:359036dd4fca6a1270fc39ba46e4da178b57db00,0,2,0,0,0,0,0,0,Eukaryota;Thraustochytrida;Bigyra_2;Thraustochytrida;Thraustochytriaceae;Aurantiochytrium;Aurantiochytrium acetophilum,Aurantiochytrium acetophilum:2172886
ASV_402:35b55cedb2a25fd30f95f7e875bbd2f270d2c61d,0,0,2,0,0,0,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Torulaspora;Torulaspora franciscae,Torulaspora franciscae:53488
ASV_403:39ae28d0bd1e8d4d1d2961a08c7d5932d5c4aeb7,0,0,3,0,0,0,0,0,Eukaryota;Ciliophora;Oligohymenophorea;Hymenostomatida;Tetrahymenidae;Tetrahymena;Tetrahymena capricornis,Tetrahymena capricornis:5895
ASV_404:3ce85195b69e6f560ba595d256b44a5cecad5a9e,0,3,0,0,0,0,0,0,Eukaryota;Cnidaria;Hydrozoa;Leptothecata;Kirchenpaueriidae;Kirchenpaueria;Kirchenpaueria halecioides,Kirchenpaueria halecioides:308594
ASV_405:41d9619aa9aa107de64ef6e927b12973c6e8a6a4,0,0,2,0,0,0,0,0,Eukaryota;Nematoda;Chromadorea;Rhabditida;Diplogasteridae;Allodiplogaster;Allodiplogaster sudhausi,Allodiplogaster sudhausi:2761625
ASV_406:4456adfc2d5ee34bed3e9cad0c115054df389df4,2,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Pycnogonida;Pantopoda;Ammotheidae;Achelia;Achelia bituberculata,Achelia bituberculata:262805
ASV_407:44f1a4027c476374331662bd313c2c777851e808,0,2,0,0,0,0,0,0,Eukaryota;Ciliophora;Oligohymenophorea;Hymenostomatida;Turaniellidae;Colpidium;Colpidium colpoda,Colpidium colpoda:5928
ASV_408:4918bf7f7da172f97a6845eb79e01d10e8c9b2f4,0,1,6,0,0,0,0,0,Eukaryota;Mollusca;Gastropoda;Acteonidae;Acteonidae;Pupa;Pupa strigosa,Pupa strigosa:96460
ASV_409:4a23982254766ec1fe09e5f65f8bbff29d2dc26c,0,0,2,0,0,0,0,0,Eukaryota;Mollusca;Gastropoda;Cycloneritida;Neritidae;Vittina;Vittina coromandeliana,Vittina coromandeliana:1891263
ASV_410:4c660ace24a583d420bcd5f57a07b62f930b46fa,0,0,2,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Peyssonneliaceae;Peyssonnelia;Peyssonnelia rubra,Peyssonnelia rubra:389204
ASV_411:4c90c3df30723f33b3ce75be0b9f1e59a7872314,2,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Amphipleuraceae;Halamphora;Halamphora calidilacuna,Halamphora calidilacuna:2133758
ASV_412:4dee9c176b65fb2259c5268f8b7f2de10cabbe28,0,1,1,0,0,0,0,0,Eukaryota;Capsaspora;Filasterea_1;Capsaspora;Capsaspora;Capsaspora;Capsaspora owczarzaki,Capsaspora owczarzaki:192875
ASV_413:4f4a142b28467ea31c210f3c8fc8fb66a571c9bf,0,3,0,0,0,0,0,0,Eukaryota;Thraustochytrida;Bigyra_2;Thraustochytrida;Thraustochytriaceae;Aurantiochytrium;Aurantiochytrium acetophilum,Aurantiochytrium acetophilum:2172886
ASV_414:4f7bccb25a00fa9837716233e4a4d654cdd647a9,2,0,0,0,0,0,0,0,Eukaryota;Jakobida;Jakobida;Jakobida;Andaluciidae;Andalucia;Andalucia godoyi,Andalucia godoyi:505711
ASV_415:501b60744348b63cb6dfb7b400a0dc80d6e8d64e,0,6,0,0,0,0,0,0,Eukaryota;Pyrenomonadales;Cryptophyceae_4;Pyrenomonadales;Geminigeraceae;Proteomonas;Proteomonas sulcata,Proteomonas sulcata:77928
ASV_416:50311b8ea71b10494fccb83a046743fe909b2524,0,1,1,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudonitzschia;Pseudonitzschia pseudodelicatissima,Pseudonitzschia pseudodelicatissima:178779
ASV_417:50e667d016d8fda9218c6df26b4029f2a15ac2dd,0,1,2,0,0,0,0,0,Eukaryota;Parmales;Bolidophyceae;Parmales;Triparmaceae;Triparma;Triparma laevis,Triparma laevis:1534972
ASV_418:512897837eb3b74a742c24da002b709b8f76803c,0,0,2,0,0,0,0,0,Eukaryota;Annelida;Polychaeta;Phyllodocida;Phyllodocidae;Pterocirrus;Pterocirrus macroceros,Pterocirrus macroceros:329437
ASV_419:51db7afee11b095f2d7ae0411e032adc6b1e12d7,0,2,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Hemiptera;Aleyrodidae;Aleurodicus;Aleurodicus dugesii,Aleurodicus dugesii:30099
ASV_420:51f8ebba7109916906b65eeb9a864e1f77b24020,0,0,4,0,0,0,0,0,Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma;Trichoderma gamsii,Trichoderma gamsii:398673
ASV_421:536d620a3caedcf3817ea941516d14cdab2ed2fe,0,2,0,0,0,0,0,0,Eukaryota;Streptophyta;Zygnemophyceae;Desmidiales;Gonatozygaceae;Gonatozygon;Gonatozygon brebissonii,Gonatozygon brebissonii:184482
ASV_422:5491241dd740018f136473fa078d9f7c2dbdf908,0,2,0,0,0,0,0,0,Eukaryota;Annelida;Polychaeta;Sabellida;Serpulidae;Pomatoceros;Pomatoceros triqueter,Pomatoceros triqueter:1928863
ASV_423:55c333d615c7552cfa52f689ec4dc5f37de416aa,0,0,2,0,0,0,0,0,Eukaryota;Chlorophyta;Mamiellophyceae;Dolichomastigales;Dolichomastigaceae;Dolichomastix;Dolichomastix tenuilepis,Dolichomastix tenuilepis:195969
ASV_424:56a4538aa39e1c7f52db75ba9e569ab72d9a7b7a,0,0,2,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Coleoptera;Silphidae;Nicrophorus;Nicrophorus carolinus,Nicrophorus carolinus:483329
ASV_425:56cd834673d8af172e04813394fdaee6ec3aed31,0,2,0,0,0,0,0,0,Eukaryota;Chlorophyta;Ulvophyceae;Ulvales;Ulvaceae;Ulva;Ulva linza,Ulva linza:63409
ASV_426:57c1dd8ce22345435bced9bf2bd12bce3de17b62,0,0,2,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Diptera;Platystomatidae;Lamprogaster;Lamprogaster nigripes,Lamprogaster nigripes:768794
ASV_427:5846d022f4dc9c22f746488ff272c67a14358bc7,0,0,3,0,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros socialis,Chaetoceros socialis:163503
ASV_428:59037132aecccea070083adbb697ad6053b0aed5,0,0,2,0,0,0,0,0,Eukaryota;Tubulinea;Echinamoebida;Vermamoeba;Vermamoeba;Vermamoeba;Vermamoeba vermiformis,Vermamoeba vermiformis:5778
ASV_429:5bac56954e0331f232b774824f4e4944b4f2d903,0,0,3,0,0,0,0,0,Eukaryota;Discosea;Flabellinia;Dactylopodida;Paramoebidae;Cunea;Cunea russae,Cunea russae:2720067
ASV_430:601eb5f155f83f69be98f4a5aa942f824f7b8848,0,2,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Hymenoptera;Trigonalidae;Taeniogonalos;Taeniogonalos taihorina,Taeniogonalos taihorina:1515605
ASV_431:60707696c44c97d8e6275f8169ff510e275c0d0e,4,0,0,0,0,0,0,0,Eukaryota;Saprolegniales;Oomycota_2;Saprolegniales;Saprolegniaceae;Achlya;Achlya hypogyna,Achlya hypogyna:1202772
ASV_432:613dd5b7e24bc4d26dffe06e727dd67e2df6e1d4,0,2,0,0,0,0,0,0,Eukaryota;Arthropoda;Hexanauplia;Poecilostomatoida;Oncaeidae;Triconia;Triconia dentipes,Triconia dentipes:557836
ASV_433:617c1549c6133d967f4585744d845cb32bc96339,0,1,3,0,0,0,0,0,Eukaryota;Peronosporales;Oomycota_8;Peronosporales;Peronosporaceae;Nothophytophthora;Nothophytophthora chlamydospora,Nothophytophthora chlamydospora:2025990
ASV_434:6254229b3b81a3bf027c8e47f2cd9c0779c81904,0,0,0,2,0,0,0,0,Eukaryota;Chordata;Lepidosauria;Squamata;Dipsadidae;Hypsiglena;Hypsiglena torquata,Hypsiglena torquata:46305
ASV_435:625f2938124cfaa2bb4617549847077827e7b28f,0,0,2,0,0,0,0,0,Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium kentropyxi,Plasmodium kentropyxi:2038112
ASV_436:6277fb2bfb216e12529b6846af77dc3e8ee48aa2,0,0,0,3,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Chordariaceae;Pleurocladia;Pleurocladia lacustris,Pleurocladia lacustris:246121
ASV_437:67d7b9960df6303f6e521d1402320bb14425165b,3,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Cymbellales;Cymbellaceae;Paraplaconeis;Paraplaconeis kornevae,Paraplaconeis kornevae:1752051
ASV_438:6905b6de245d81e62b5bceb4b7bf37a1b9d70838,0,0,3,0,0,0,0,0,Eukaryota;Bacillariophyta;Mediophyceae;Triceratiales;Plagiogrammaceae;Psammoneis;Psammoneis japonica,Psammoneis japonica:517775
ASV_439:6bba13df354dde6086d579f4f3d16c8b77a94665,0,2,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Puntius;Puntius paucimaculatus,Puntius paucimaculatus:1545828
ASV_440:6d227f424953cd1cfb431bc5f87ae1594c09c121,0,2,2,0,0,0,0,0,Eukaryota;Porifera;Demospongiae;Axinellida;Raspailiidae;Hymeraphia;Hymeraphia breeni,Hymeraphia breeni:942692
ASV_441:6dc549d29884e55d48b5bfae51158c9fd2fe58a9,0,0,2,0,0,0,0,0,Eukaryota;Discosea;Flabellinia;Dactylopodida;Paramoebidae;Korotnevella;Korotnevella limbata,Korotnevella limbata:1825507
ASV_442:6e3df96afd6a497411b89ca3901f2f1b10fab54f,0,1,3,0,0,0,0,0,Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium fragile,Codium fragile:3133
ASV_443:71074b1c0171fe3d03afaed2479e834629d8e21b,0,0,2,0,0,0,0,0,Eukaryota;Streptophyta;Zygnemophyceae;Zygnematales;Mesotaeniaceae;Roya_1;Roya obtusa,Roya obtusa:104537
ASV_444:71e7b59b26d8d295e57e3bbe04e7282b49fa1b88,0,8,0,0,0,0,0,0,Eukaryota;Arthropoda;Arachnida;Trombidiformes;Arrenuridae;Arrenurus;Arrenurus muelleri,Arrenurus muelleri:2662615
ASV_445:771a32aa40b8a39e87cf466e7646df83ea1b35f1,0,2,0,0,0,0,0,0,Eukaryota;Annelida;Polychaeta;Phyllodocida;Syllidae;Myrianida;Myrianida quindecimdentata,Myrianida quindecimdentata:884657
ASV_446:7c8b28ee0d6bad27272b68a35488bdc60bc81d57,0,0,0,2,0,0,0,0,Eukaryota;Annelida;Clitellata;Enchytraeida;Enchytraeidae;Fridericia_1;Fridericia semisetosa,Fridericia semisetosa:1048675
ASV_447:7cc56943ab6eeb3505822d9bcc75cae924dbf368,0,3,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Cichliformes;Cichlidae;Julidochromis;Julidochromis transcriptus,Julidochromis transcriptus:70784
ASV_448:7ce1191608b9d1de712e8eb53620a70a09e9cc4d,0,0,3,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniales;Rhodymeniaceae;Halopeltis;Halopeltis austrina,Halopeltis austrina:748681
ASV_449:7ceeffc22f3aee766b567c38cd9f2cc2bcd48c5a,0,3,1,0,0,0,0,0,Eukaryota;Nematoda;Chromadorea;Chromadorida;Chromadoridae;Neochromadora;Neochromadora poecilosomoides,Neochromadora poecilosomoides:862448
ASV_450:7d2a9b47b4d1a97ff7b8ced35bdf477735ec5364,0,2,0,0,0,0,0,0,Eukaryota;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmaceae;Pectinodesmus;Pectinodesmus pectinatus,Pectinodesmus pectinatus:91197
ASV_451:7d9cd8781feaf2b07caaceb3cc59bdb63475538c,0,5,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Kuetzingia;Kuetzingia canaliculata,Kuetzingia canaliculata:228262
ASV_452:7e6af3bf2d72c715541dec1e64ab9ec94c85c689,2,0,0,0,0,0,0,0,Eukaryota;Bicosoecida;Bigyra_1;Bicosoecida;Caecitellus;Caecitellus;Caecitellus parvulus,Caecitellus parvulus:127148
ASV_453:7f6a8d2adaddaec6b7f0623f17ab0e2fb8d23a3a,0,0,0,4,0,0,0,0,Eukaryota;Arthropoda;Insecta;Hymenoptera;Braconidae;Therophilus;Therophilus festivus,Therophilus festivus:1421599
ASV_454:7f799b158afa5b59cca80e9562806129ac1ead1c,0,0,3,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Diptera;Simuliidae;Simulium;Simulium podostemi,Simulium podostemi:1028778
ASV_455:80a140034499de11ef92fc8aceb1a35deb9bce89,0,1,2,0,0,0,0,0,Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha,Pennaria disticha:264068
ASV_456:8373a40a45d08663ab1d847f9707b097f7c1975b,0,0,2,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Paraleucophenga;Paraleucophenga javana,Paraleucophenga javana:490166
ASV_457:83e72017643552524d47ef27f6104c8ade89038e,0,0,0,6,0,0,0,0,Eukaryota;Mollusca;Gastropoda;Littorinimorpha;Vermetidae;Thylacodes;Thylacodes variabilis,Thylacodes variabilis:1028815
ASV_458:84ccdf57682c36756149c4eee7d9089639406f3b,0,1,2,0,0,0,0,0,Eukaryota;Porifera;Demospongiae;Tethyida;Hemiasterellidae;Stelligera;Stelligera stuposa,Stelligera stuposa:283591
ASV_459:8525d22add1b6aae3915ec8abc19b0e788ba0c59,0,0,2,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Delesseriaceae;Platysiphonia;Platysiphonia delicata,Platysiphonia delicata:2006979
ASV_460:855be5a397ca5dbb23d401d5565d20c2acefcdd8,0,0,4,0,0,0,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Debaryomycetaceae;Candida_2;Candida sojae,Candida sojae:52253
ASV_461:856067c01e09110d08ff47f7bf8e5779a08c5e98,0,0,2,0,0,0,0,0,Eukaryota;Palpitomonas;Palpitomonas;Palpitomonas;Palpitomonas;Palpitomonas;Palpitomonas bilix,Palpitomonas bilix:652834
ASV_462:86c511a055d09ab2add9975447342016f9750ab9,0,0,4,0,0,0,0,0,Eukaryota;Eustigmatales;Eustigmatophyceae_2;Eustigmatales;Monodopsidaceae;Nannochloropsis;Nannochloropsis limnetica,Nannochloropsis limnetica:120807
ASV_463:89cd4cb99a428c1d5f132ced7f8d6a1730891209,0,0,2,0,0,0,0,0,Eukaryota;Xenacoelomorpha;Acoela;Acoela;Childiidae;Philactinoposthia;Philactinoposthia ischiae,Philactinoposthia ischiae:996602
ASV_464:8a1fc5742bba0f5ed9e0613ae3702203712a6b84,0,0,0,0,6,0,0,0,Eukaryota;Chordata;Actinopteri;Moronidae;Moronidae;Dicentrarchus;Dicentrarchus labrax,Dicentrarchus labrax:13489
ASV_465:8ad136fee902c958f9e049754b50e7bb9bc775fd,0,4,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula ramosissima,Navicula ramosissima:265559
ASV_466:8b64985144084b6227bff078fc200fda562ed414,0,5,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Dipseliopoda;Dipseliopoda setosa,Dipseliopoda setosa:452738
ASV_467:8cc44146fab280a783ff29bcce1ef48cd88d4b88,0,3,0,0,0,0,0,0,Eukaryota;Arthropoda;Arachnida;Scorpiones;Bothriuridae;Brachistosternus;Brachistosternus chilensis,Brachistosternus chilensis:1711943
ASV_468:8e40ca93528c42a2eb985860c9283556b93f80e0,0,3,0,0,0,0,0,0,Eukaryota;Saprolegniales;Oomycota_2;Saprolegniales;Saprolegniaceae;Aphanomyces;Aphanomyces invadans,Aphanomyces invadans:157072
ASV_469:8e9e93a68ee4a7a239c3c1eeca1ba53437a39e24,0,2,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Nemaliales;Galaxauraceae;Galaxaura;Galaxaura indica,Galaxaura indica:2492666
ASV_470:9118fa1f7c38db6a6f9081abe05677254d3f69da,0,2,0,0,0,0,0,0,Eukaryota;Laminariales;Phaeophyceae_7;Laminariales;Akkesiphycaceae;Akkesiphycus;Akkesiphycus lubricum,Akkesiphycus lubricum:3022
ASV_471:92bf55d9308ff52781597eb003d2c83050a03477,0,6,0,0,0,0,0,0,Eukaryota;Arthropoda;Hexanauplia;Calanoida;Mesaiokeratidae;Mesaiokeras;Mesaiokeras hurei,Mesaiokeras hurei:1727129
ASV_472:9361c5772feef46d3f1db65dc54ef5096f4cd4c3,0,3,0,0,0,0,0,0,Eukaryota;Saprolegniales;Oomycota_2;Saprolegniales;Saprolegniaceae;Aphanomyces;Aphanomyces invadans,Aphanomyces invadans:157072
ASV_473:93e40213408c76bf4f138c2f12848719fc0c4c99,2,0,0,0,0,0,0,0,Eukaryota;Fucales;Phaeophyceae_5;Fucales;Sargassaceae;Sargassum;Sargassum patens,Sargassum patens:127551
ASV_474:945283aaf6f1383dfd48c695b4133fec802d7408,0,9,1,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Cliftonaea;Cliftonaea pectinata,Cliftonaea pectinata:2007206
ASV_475:950998555b3d8c4c4610c9374ab2650fd2667857,2,0,0,0,0,0,0,0,Eukaryota;Mollusca;Gastropoda;Littorinimorpha;Hydrobiidae;Peringia;Peringia ulvae,Peringia ulvae:179961
ASV_476:98760c43d1431c9f75ba6deb4c541aeaa1911a0c,0,0,2,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Amphipleuraceae;Halamphora;Halamphora calidilacuna,Halamphora calidilacuna:2133758
ASV_477:98ec376719d7f2aa430f06ed78a7cd52b5dfe706,0,0,0,2,0,0,0,0,Eukaryota;Pythiales;Oomycota_12;Pythiales;Pythiaceae;Phytopythium;Phytopythium mirpurense,Phytopythium mirpurense:1602131
ASV_478:9a9302327b86922e6ef715e3dd1ae3c08ab0083a,0,2,1,0,0,0,0,0,Eukaryota;Basidiomycota;Agaricomycetes;Gomphales;Gomphaceae;Turbinellus;Turbinellus floccosus,Turbinellus floccosus:288723
ASV_479:9bc49ce40beb4d4e1b97a525b3cb91847e8f2c92,0,4,0,0,0,0,0,0,Eukaryota;Arthropoda;Arachnida;Scorpiones;Buthidae;Androctonus;Androctonus hoggarensis,Androctonus hoggarensis:1046752
ASV_480:9e0e9255bceefb152caae2b46279de21f022c3e2,0,0,3,0,0,0,0,0,Eukaryota;Nematoda;Chromadorea;Rhabditida;Rhabditidae;Caenorhabditis;Caenorhabditis tropicalis,Caenorhabditis tropicalis:1561998
ASV_481:9e603fb29aeebe4f09a2aeeb193ed48526d795b1,0,0,2,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Pinnulariaceae;Pinnularia;Pinnularia subanglica,Pinnularia subanglica:1089236
ASV_482:9ef3cccf2bccb2609f2bd7350a2033640b712e31,0,4,0,0,0,0,0,0,Eukaryota;Annelida;Polychaeta;Terebellida;Trichobranchidae;Trichobranchus;Trichobranchus tribranchiatus,Trichobranchus tribranchiatus:2716568
ASV_483:9efe2bad8d141cf03b746dd70c54a7ca0a1143da,0,4,1,0,0,0,0,0,Eukaryota;Arthropoda;Malacostraca;Amphipoda;Hyalellidae;Hyalella;Hyalella lucifugax,Hyalella lucifugax:1867949
ASV_484:9f1366b3fe622615d0da8bad9538ef91ad682b7b,0,3,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Cliftonaea;Cliftonaea pectinata,Cliftonaea pectinata:2007206
ASV_485:9f7afd60bd19e830cb8d8bc1cd474b9f22cad23a,0,4,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Nitzschia;Nitzschia alba,Nitzschia alba:2858
ASV_486:a1678231bfb93916c5123b8a200f51506ab92949,0,6,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Hemiptera;Cercopidae;Phymatostetha;Phymatostetha signifera,Phymatostetha signifera:2653495
ASV_487:a61ae55f9a98cc1c4ae878acfdd26c3e98b55050,0,2,1,0,0,0,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Vanderwaltozyma;Vanderwaltozyma polyspora,Vanderwaltozyma polyspora:36033
ASV_488:a6b80b0c2b9f476571f35d0700a1f40a52628f34,0,0,2,0,0,0,0,0,Eukaryota;Discosea;Longamoebia;Longamoebia;Acanthamoebidae;Acanthamoeba;Acanthamoeba palestinensis,Acanthamoeba palestinensis:28015
ASV_489:aa33a2bf83183484d4cde45cc05f1162a1c1f347,0,2,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Pinnulariaceae;Pinnularia;Pinnularia grunowii,Pinnularia grunowii:1089233
ASV_490:af43174cf21b209276ccb52d629c8c4949a2d9d6,0,0,4,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Gelidiales;Pterocladiaceae;Pterocladia;Pterocladia mexicana,Pterocladia mexicana:1911544
ASV_491:afa5a8815d6d0378ea85653744d9cfbb3dd49b8c,2,0,0,0,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Chordariaceae;Nemacystus;Nemacystus decipiens,Nemacystus decipiens:2185085
ASV_492:b165824f3016eb29476004425a6a79f489bd525c,0,1,2,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Berkeleyaceae;Berkeleya;Berkeleya fennica,Berkeleya fennica:1577906
ASV_493:b252637e73aac26b90c779de80b47b41e32b7712,0,0,3,0,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Chordariaceae;Mesogloia;Mesogloia ikomae,Mesogloia ikomae:309742
