ASV_number:amplicon,ARMS_BelgiumCoast_AZBE1_20190924_20200303_SF40_r1,ARMS_Crete_1HERP_20190612_20191011_MF90_r1,ARMS_Crete_1HERP_20190612_20191011_SF_r1,ARMS_Crete_1HERP_20190612_20200210_MF500_r1,ARMS_Crete_1HERP_20190612_20200210_MF90_r1,ARMS_Crete_1HERP_20190612_20200210_SF_r1,ARMS_Crete_1HERP_20190612_20200618_MF500_r1,ARMS_Crete_1HERP_20190612_20200618_MF90_r1,ARMS_Crete_1HERP_20190612_20200618_SF_r1,ARMS_Crete_2UBPC_20190924_20201211_MF500_r1,ARMS_Crete_2UBPC_20190924_20201211_MF90_r1,ARMS_Gdynia_GDY1_20190619_20191029_MF500_r1,ARMS_Getxo_G2_20190624_20191016_MF100_r1,ARMS_Laeso_Laeso1_20190819_20200811_MF100_r1,ARMS_Laeso_Laeso1_20190819_20200811_MF500_r1,ARMS_Laeso_Laeso2_20190819_20200811_MF100_r1,ARMS_Laeso_Laeso2_20190819_20200811_SF40_r1,ARMS_Laeso_Laeso3_20190819_20200811_MF100_r1,ARMS_Laeso_Laeso3_20190819_20200811_MF500_r1,ARMS_Laeso_Laeso3_20190819_20200811_SF40_r1,ARMS_Roscoff_BasBloS1_20190612_20200527_SF40_r1,ARMS_Roscoff_BasBloS2_20190612_20200528_MF100_r1,ARMS_Roscoff_BasBloS2_20190612_20200528_MF500_r1,ARMS_Roscoff_BasBloS3_20190612_20200529_MF100_r1,ARMS_Roscoff_BasBloS3_20190612_20200529_MF500_r1,ARMS_Roscoff_BasBloS3_20190612_20200529_SF40_r1,ARMS_Svalbard_S1_20180706_20190806_MF500_ETOH_r1,ARMS_Svalbard_S1_20190806_20200804_MF100_r1,ARMS_Svalbard_S1_20190806_20200804_MF500_r1,ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1,ARMS_Svalbard_S2_20190805_20200801_SF40_r1,ARMS_Vigo_TorallaA_20190625_20191014_SF40_r1,Classification,TAXON:NCBI_TAX_ID
ASV_380:00c8e7e4b8a7d18b7c730d32c12a8d5c308f1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Eukaryota;Arthropoda;Malacostraca;Isopoda;Trachelipodidae;Orthometopon;Orthometopon turcicum,Orthometopon turcicum:462825
ASV_381:0120e77655d89fb1a503583f6dfa5ce1dd59611d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Calloporidae;Callopora;Callopora lineata,Callopora lineata:560967
ASV_382:01372f41d5f2936345f450d953547f4d63a2d8ae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Eukaryota;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia japonica,Malassezia japonica:223818
ASV_383:02a95ecee9134fcbe17029db793763cc7fc8f93b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Skeletonemataceae;Skeletonema;Skeletonema pseudocostatum,Skeletonema pseudocostatum:41457
ASV_384:031d47e2a41c110fbd2b4b62552fbe3953dfb651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Pichiaceae;Pichia;Pichia kudriavzevii,Pichia kudriavzevii:4909
ASV_385:0364206fbfe00c5a5a76cdd991a010affcef769d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Arachnida;Araneae;Araneidae;Mastophora_2;Mastophora hutchinsoni,Mastophora hutchinsoni:2508621
ASV_386:03a78e5a2a1b06a6d1512935424745deb80b4887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Bitectiporidae;Schizomavella;Schizomavella linearis,Schizomavella linearis:560974
ASV_387:03d9372f514b1fc88470acb19c534a9f177a58d6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Laminariales;Phaeophyceae_7;Laminariales;Laminariaceae;Macrocystis;Macrocystis integrifolia,Macrocystis integrifolia:169774
ASV_388:03e1bafce6740bd8b79db41fc330ad4f5c759d3c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Eukaryota;Streptophyta;Lycopodiopsida;Lycopodiales;Lycopodiaceae;Phlegmariurus;Phlegmariurus squarrosus,Phlegmariurus squarrosus:73615
ASV_389:03ebebbaee47e35035b0ecb203996f0d6385491f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Eukaryota;Chlorophyta;Chlorodendrophyceae;Chlorodendrales;Chlorodendraceae;Scherffelia;Scherffelia dubia,Scherffelia dubia:3190
ASV_390:0411671e8a77f13b9819b976ace25a3b29f90091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Gracilariales;Gracilariaceae;Gracilaria;Gracilaria cuneifolia,Gracilaria cuneifolia:340450
ASV_391:041c060d0ee1d1e0c70e9ca469f865bb98327924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Annelida;Polychaeta;Phyllodocida;Syllidae;Myrianida;Myrianida edwarsi,Myrianida edwarsi:885933
ASV_392:04c1e84a367696e87750447a2027608d580ccad2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudonitzschia;Pseudonitzschia decipiens,Pseudonitzschia:41953
ASV_393:04d1eb1d525b0b202b7ada99ffe4691eef7f2a1c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Arachnida;Sarcoptiformes;Proctophyllodidae;Metapterodectes;Metapterodectes toxostomae,Metapterodectes toxostomae:1897568
ASV_394:0531a9b467cdc3f5b07d042b97322678c4adb010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Echinodermata;Ophiuroidea;Ophiurida;Ophiocomidae;Ophiocomina;Ophiocomina nigra,Ophiocomina nigra:55617
ASV_395:05398eaeef6a7480ccd68241af60531eaaa74798,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Malacostraca;Mysida;Mysidae;Michthyops;Michthyops parvus,Michthyops parvus:2664504
ASV_396:054a5a6eb086a260827a65c2ea2aeac790082b7b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Annelida;Polychaeta;Phyllodocida;Syllidae;Myrianida;Myrianida edwarsi,Myrianida edwarsi:885933
ASV_397:058cafd4c9077bdadda5b4c4bb5eff1b4baa4ac9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Saprolegniales;Oomycota_2;Saprolegniales;Saprolegniaceae;Aphanomyces;Aphanomyces invadans,Aphanomyces invadans:157072
ASV_398:0631d2f5ca2bfc51162377e38b383f4c72e00121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,0,0,0,0,0,0,Eukaryota;Mollusca;Gastropoda;Neogastropoda;Clathurellidae;Lienardia;Lienardia gilberti,Lienardia gilberti:1077910
ASV_399:063617ee41c6df0d029c779495297251115c7db8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Eukaryota;Platyhelminthes;Trematoda;Plagiorchiida;Fasciolidae;Fasciola;Fasciola jacksoni,Fasciola jacksoni:465907
ASV_400:0680cc7ed4c598a7f7fbbed73ab980322be9fdf0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Parmales;Bolidophyceae;Parmales;Triparmaceae;Triparma;Triparma laevis,Triparma laevis:1534972
ASV_401:06c178dfecb13eeb794836d69274e26e1e0d7298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Mammalia;Rodentia;Echimyidae;Trinomys;Trinomys yonenagae,Trinomys yonenagae:109336
ASV_402:077c3d649dd07ff13e406e9943945f5f636c045e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Platyhelminthes;Rhabditophora;Macrostomida;Microstomidae;Microstomum;Microstomum artoisi,Microstomum artoisi:2509461
ASV_403:080399097fa5df0ee61a04b91d098f2a0a4b915d,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Malacostraca;Amphipoda;Hyalellidae;Hyalella;Hyalella lucifugax,Hyalella lucifugax:1867949
ASV_404:084ae1f32dd5c5e6dd9b4ebfc7ad6d8f21b73a47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Phasmatodea;Phasmatidae;Entoria;Entoria okinawaensis,Entoria okinawaensis:590984
ASV_405:086bd837fe4bb4b51cff2a6d6685b5a99dc3abfc,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Mrakiaceae;Phaffia;Phaffia rhodozyma,Phaffia rhodozyma:264483
ASV_406:087e42d242a358a3d5ca99e1cbedbc281ea9f554,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Hypoplectrus;Hypoplectrus gemma,Hypoplectrus gemma:184434
ASV_407:08a6a852f9777b81b41ce082baace163dc4dca5d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Delesseriaceae;Membranoptera;Membranoptera tenuis,Membranoptera tenuis:158698
ASV_408:08a8efdebf22d9ed4d73ace0d7ce990f80057641,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Fragilariophyceae;Thalassionemales;Thalassionemataceae;Thalassionema;Thalassionema nitzschioides,Thalassionema nitzschioides:33649
ASV_409:08ce98e1d0706225f0212251a61c7cb3c2f9f201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fucales;Phaeophyceae_5;Fucales;Sargassaceae;Cystophora;Cystophora grevillei,Cystophora grevillei:673907
ASV_410:08d843311bc06fef805117c0efa3bd1d79085b7f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;Leptaxis;Leptaxis groviana,Leptaxis groviana:1582381
ASV_411:091e47aa313529a3221f7831f81d5c6740856cee,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Porifera;Demospongiae;Poecilosclerida;Podospongiidae;Diacarnus;Diacarnus spinipoculum,Diacarnus spinipoculum:283432
ASV_412:09ae90bb146ddfbb624008249655525a7fee27e1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Laminariales;Phaeophyceae_7;Laminariales;Aureophycus;Aureophycus;Aureophycus aleuticus,Aureophycus aleuticus:461266
ASV_413:09cf9bfa3ca0ca0c9b096f0851f980c0cb804c7c,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Laminariales;Phaeophyceae_7;Laminariales;Aureophycus;Aureophycus;Aureophycus aleuticus,Aureophycus aleuticus:461266
ASV_414:0a0b4366f88dac642d694eed672fbcb3aae5fb53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Chordariaceae;Asperococcus;Asperococcus bullosus,Asperococcus bullosus:27957
ASV_415:0a8821bda3118062c96e3a800205a508e540430a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Eukaryota;Arthropoda;Insecta;Lepidoptera;Sphingidae;Psilogramma;Psilogramma jordana,Psilogramma jordana:1088163
ASV_416:0a963bea38c3f0fb61163f0c816aa797a3039799,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Platypthima;Platypthima homochroa,Platypthima homochroa:669563
ASV_417:0ad38858aed725dbcfeea24fd5518f39401a9b4e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Eukaryota;Platyhelminthes;Cestoda;Proteocephalidea;Proteocephalidae;Postgangesia;Postgangesia inarmata,Postgangesia inarmata:491006
ASV_418:0ad5b419976ffb5be4198c799e7b05d3beece2cf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,Eukaryota;Mollusca;Gastropoda;Neogastropoda;Nassariidae;Tritia;Tritia incrassata,Tritia incrassata:1973334
ASV_419:0ae9865444730e19a5ea1ac61b55a17cb651e525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Siphonaptera;Hystrichopsyllidae;Hystrichopsylla;Hystrichopsylla weida,Hystrichopsylla weida:2583742
ASV_420:0bb72748e44498eb2958c020c0fd94aad1f5ac62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Escharinidae;Hippomenella;Hippomenella vellicata,Hippomenella vellicata:1072056
ASV_421:0be89499df1170481d35f06286cd026ec000f198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Delesseriaceae;Membranoptera;Membranoptera tenuis,Membranoptera tenuis:158698
ASV_422:0c1974a631be6ebe24178a3dfcc8606524648008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Cystocloniaceae;Cystoclonium;Cystoclonium purpureum,Cystoclonium purpureum:257571
ASV_423:0c31d14ba88f237760dd2d86bdb5e6bf693112a6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;Russula griseocarnosa,Russula griseocarnosa:466936
ASV_424:0c419fba7f17da9d1e5a24b75faa773187364762,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bicosoecida;Bigyra_1;Bicosoecida;Cafileria;Cafileria;Cafileria marina,Cafileria marina:2557541
ASV_425:0cf10e5703b6c5774f3afc08688ee66d6f6ce405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Amphipleuraceae;Halamphora;Halamphora calidilacuna,Halamphora calidilacuna:2133758
ASV_426:0d12909267d9f6cdfe59ad9dc1f4e28002247950,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudonitzschia;Pseudonitzschia caciantha,Pseudonitzschia caciantha:237457
ASV_427:0d20c10c2fc17e4ecb2f2c89bea45cfef2667b40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Peronosporales;Oomycota_8;Peronosporales;Peronosporaceae;Plasmopara;Plasmopara viticola,Plasmopara viticola:143451
ASV_428:0d26fbbd9d43c50af2da6466bc53250ba921eef5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Jakobida;Jakobida;Jakobida;Histionidae;Histiona;Histiona aroides,Histiona aroides:392300
ASV_429:0d36f689d2b458923e1303ec61cf4d583142cb54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Malacostraca;Mysida;Mysidae;Schistomysis;Schistomysis ornata,Schistomysis ornata:1732122
ASV_430:0dd784ad6f384f05959e757fdc81f93b0ff16af5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bryozoa;Gymnolaemata;Ctenostomatida;Vesiculariidae;Amathia;Amathia citrina,Amathia citrina:560979
ASV_431:0de55ef02fc1ca6e026a2d8b244006859b05b02a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Calloporidae;Callopora;Callopora lineata,Callopora lineata:560967
ASV_432:0de64d9698184809e6f31db886f714e190d97366,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Gillichthys;Gillichthys seta,Gillichthys seta:79683
ASV_433:0e3907ea2140168b076b3c2401d206b9761f2e95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Chordariaceae;Cladosiphon;Cladosiphon takenoensis,Cladosiphon takenoensis:2072009
ASV_434:0ee55b1d95d31404ae213d6777bf3f6f99f3feb3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Eukaryota;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Lactarius_2;Lactarius volemus,Lactarius volemus:71967
ASV_435:0fd90b486a6c72ec42c07f3be20f77f011ffc2da,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Relictapsalta;Relictapsalta nigristriga,Relictapsalta nigristriga:1561174
ASV_436:0ff8620c37ed1d9eb7dfed8e8a3ca248286705b6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Mayamaea;Mayamaea permitis,Mayamaea permitis:1302819
ASV_437:0ffdd5eb84c290c365e7d634cbcaa2c774bf24de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Eukaryota;Annelida;Polychaeta;Phyllodocida;Polynoidae;Harmothoe;Harmothoe imbricata,Harmothoe imbricata:61848
ASV_438:105924eec1ceabd8291c71c2ad3d56747eaae8a0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Eukaryota;Annelida;Polychaeta;Phyllodocida;Sigalionidae;Sthenelais;Sthenelais boa,Sthenelais boa:55702
ASV_439:10978cf456c9bcea5eee996d6a3c3492e5a15b85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Eukaryota;Streptophyta;Chlorokybophyceae;Chlorokybales;Chlorokybaceae;Chlorokybus;Chlorokybus atmophyticus,Chlorokybus atmophyticus:3144
ASV_440:10a603911abfafda87735f1f84113674b52e38b0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Orthoptera;Phalangopsidae;Amphiacusta;Amphiacusta annulipes,Amphiacusta annulipes:586681
ASV_441:10ade1fe64bdebc60ad2dbe4095947f5942b1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Eukaryota;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Lactarius_2;Lactarius volemus,Lactarius volemus:71967
ASV_442:10ba0c8b46470638962d870d4048e4a9ff6cabcb,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Diplopoda;Polydesmida;Xystodesmidae;Thrinaxoria;Thrinaxoria lampra,Thrinaxoria lampra:2675616
ASV_443:10c281ecd5d9a00f22ceb0ebe1980e9a19177e08,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Discosea;Flabellinia;Vannellidae;Vannellidae;Clydonella;Clydonella sawyeri,Clydonella sawyeri:2201168
ASV_444:1127f26b2fa78413e8009d81f281e23a988c144e,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Berkeleyaceae;Berkeleya;Berkeleya fennica,Berkeleya fennica:1577906
ASV_445:11a761bb55ebb8aebedc5f575fb8ba9344d7361c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chlorophyta;Trebouxiophyceae;Coccomyxa;Coccomyxa;Coccomyxa;Coccomyxa subellipsoidea,Coccomyxa subellipsoidea:248742
ASV_446:12094fd23df8e9872a7d166987d478366f128b2a,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Nephtys hombergii,Nephtys hombergii:36121
ASV_447:1228bf4fe63b2d7e362bf7eeab07d51a69285910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Delesseriaceae;Membranoptera;Membranoptera tenuis,Membranoptera tenuis:158698
ASV_448:1257e715c82bd90f1f61356f4652d774f6a61ae1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Aves;Strigiformes;Strigidae;Sceloglaux;Sceloglaux albifacies,Sceloglaux albifacies:1911056
ASV_449:127dc8e4e028a7cf589c61265ddcacf53fc0194c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Calloporidae;Callopora;Callopora lineata,Callopora lineata:560967
ASV_450:128009d9273f781472480ac0e273f5466394ade2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Eukaryota;Annelida;Polychaeta;Terebellida;Alvinellidae;Paralvinella;Paralvinella sulfincola,Paralvinella sulfincola:644278
ASV_451:128ec9b0aef9ec1596f17508d7591e4311d3c634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Mammalia;Rodentia;Echimyidae;Trinomys;Trinomys yonenagae,Trinomys yonenagae:109336
ASV_452:12ada50337e631186873f76852ef2bffb97e3c08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,Eukaryota;Mollusca;Gastropoda;Neogastropoda;Drilliidae;Iredalea;Iredalea pupoidea,Iredalea pupoidea:906837
ASV_453:13542a566e29609c1ce91227e7052121f6dd9661,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Mollusca;Bivalvia;Ostreida;Ostreidae;Ostrea;Ostrea stentina,Ostrea stentina:348593
ASV_454:13772aee15875cb25e91852d838b613865a09151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Gadiformes;Gaidropsaridae;Gaidropsarus;Gaidropsarus vulgaris,Gaidropsarus vulgaris:348057
ASV_455:13943726624ec843f3eef4a19cab443a87e8825c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium homocircumflexum,Plasmodium homocircumflexum:1973199
ASV_456:140f0369b336d7e7b3bb5f7246a0684b08ac966a,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia japonica,Malassezia japonica:223818
