ObservatoryID,UnitID,EventID,Filename,Filetype,PlateNumber,Position,Download URL
Getxo,G1,ARMS_Getxo_G1_20200624_20201103,3569699,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/120338d0-02c5-4670-b56e-bd66dae8c9b9.jpg
Svalbard,S1B,ARMS_Svalbard_S1B_20200806_20220731,6812830,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/77aa4ac6-79c8-483a-94f1-140d5bc12542.jpg
BelgiumCoast,AJJCD89,ARMS_BelgiumCoast_AJJCD89_20210225_20210819,5266284,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/06fca790-2603-4aee-8a56-5cc44059bbcd.jpg
BelgiumCoast,BirkenfelsB,ARMS_BelgiumCoast_BirkenfelsB_20200617_20210309,3766683,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/b39cf2f2-2659-4cbd-beb7-30eddd11ed8f.jpg
Svalbard,S1B,ARMS_Svalbard_S1B_20200806_20220731,6813104,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/06d5f87c-948b-4d3f-b2cd-4e01474d9848.jpg
Getxo,G1,ARMS_Getxo_G1_20200624_20201103,3569758,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/f0dbcb08-5ab2-430b-8bed-27406ba2a8b2.jpg
Svalbard,S1,ARMS_Svalbard_S1_20190806_20200804,3566812,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/45a12795-1644-4b17-9174-9cfcfc05ed2d.jpg
TZS,Kummelkobben,ARMS_TZS_Kummelkobben_20200608_20201120,3574529,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/054a70ec-6f24-4ae3-a2af-7f42165bd77a.jpg
Getxo,G1,ARMS_Getxo_G1_20200624_20201103,3569683,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/671d4377-0006-4ac5-938c-67f1fa11e0bc.jpg
Eilat,NR1,ARMS_Eilat_NR1_20181017_20200204,3557072,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/cd7aba2f-1450-459f-be01-4b85c84c53da.jpg
Gdynia,GDY1,ARMS_Gdynia_GDY1_20190619_20191029,3456265,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/1089f094-daa8-47e6-821a-5a53e15e4b10.jpg
Getxo,G3,ARMS_Getxo_G3_20190624_20191016,3475194,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/a5bda296-357f-40ae-9535-97d7331a00e3.jpg
Gdynia,GDY1,ARMS_Gdynia_GDY1_20180813_20191029,3456236,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/b1649666-46d3-47b7-8cb3-8bfa186ac45b.jpg
Svalbard,S1,ARMS_Svalbard_S1_20190806_20200804,3566603,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/61022da6-a346-4e28-aacc-eaf31eabc92a.jpg
Svalbard,S1,ARMS_Svalbard_S1_20190806_20200804,3566830,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/ff5d0f60-4cdf-464f-9332-308deb87b2c7.jpg
Crete,1HERP,ARMS_Crete_1HERP_20180928_20190128,3453310,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/6a38e424-bacc-44f2-9d64-c5d58a0295c4.jpg
Plymouth,MBA1,ARMS_Plymouth_MBA1_20180701_20181001,3454245,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/9e97632c-b0c4-439b-8d87-c28927cbda20.jpg
Svalbard,S2,ARMS_Svalbard_S2_20180708_20190805,5520442,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/37eaab5c-6903-4dd9-a5b6-019dcffedf17.jpg
Getxo,G2,ARMS_Getxo_G2_20190624_20191016,3475579,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/bee354d4-de56-4737-9a8a-b05bac88055a.jpg
Bodo,GStraM,ARMS_Bodo_GStraM_20190621_20201207,4830702,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/2aea0442-9799-4729-9731-dbfad730f68a.jpg
TZS,Kummelkobben,ARMS_TZS_Kummelkobben_20210609_20220622,6273735,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/3776df5d-65c5-4373-8258-67cf492ada73.jpg
TZS,Kummelkobben,ARMS_TZS_Kummelkobben_20200608_20201120,3574468,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/7e4082a0-05b4-4440-8ae1-2b00e206b85d.jpg
Crete,1HERP,ARMS_Crete_1HERP_20180928_20190128,3453359,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/d03db769-b806-490a-a651-f2c246c89d95.jpg
Svalbard,S1A,ARMS_Svalbard_S1A_20200805_20220729,6778050,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/0ec646e8-cfcd-4ee9-a5ab-9e74f3ad92a8.jpg
Crete,1HERP,ARMS_Crete_1HERP_20200903_20211012,5525909,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/1c4fd0a5-0326-4a25-b244-7fdeaa414b45.jpg
Crete,1HERP,ARMS_Crete_1HERP_20180928_20190128,3453372,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/043ed43c-030c-421a-8632-5183e803c481.jpg
Eilat,Katza2,ARMS_Eilat_Katza2_20181024_20200803,3553362,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/9d7f8387-7a0e-4eae-8acd-e8ab176d1bc4.jpg
BelgiumCoast,AZFPin,ARMS_BelgiumCoast_AZFPin_20180712_20180818,3457226,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/666652a9-3f32-4d3a-ad79-d177168d4f26.jpg
Eilat,NR1,ARMS_Eilat_NR1_20181017_20200204,3557110,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/5db8763d-265b-40d9-862f-5ed6213740db.jpg
Getxo,G2,ARMS_Getxo_G2_20190624_20191016,3475510,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/2cbd432d-cea9-43a4-8b9c-b7ac92524a92.jpg
Plymouth,MBA1,ARMS_Plymouth_MBA1_20180701_20181001,3454267,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/c3f4c3c6-4801-4dcd-933e-1cf3bd38f299.jpg
Getxo,G2,ARMS_Getxo_G2_20200624_20201103,3570100,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/5e4d0bed-7f2c-4bd0-852f-f1d7d80e6c17.jpg
Koster,VH1,ARMS_Koster_VH1_20180418_20190527,3452615,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/9ab93774-c46f-4e56-94d3-fcc83c6786f7.jpg
BelgiumCoast,AZFPin,ARMS_BelgiumCoast_AZFPin_20180712_20180818,3457328,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/9119f655-a17b-438f-afce-3721a9decf27.jpg
Svalbard,S1A,ARMS_Svalbard_S1A_20200805_20220729,6758212,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/b01aabea-13c1-4580-9190-e44e11840b6b.jpg
Crete,1HERP,ARMS_Crete_1HERP_20180928_20190128,3453407,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/16f5f521-b09e-4800-862d-2a5897104016.jpg
Getxo,G3,ARMS_Getxo_G3_20200624_20201103,3570259,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/e3c8614a-6d97-4626-9630-c5f2a6eccca8.jpg
Getxo,G3,ARMS_Getxo_G3_20190624_20191016,3475297,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/7b99b85c-0d39-4987-a0d6-92a77b30e1e4.jpg
Limfjord,Red2,ARMS_Limfjord_Red2_20190618_20191029,3452933,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/1646bef7-7866-478a-bcb0-dcaaf7829913.jpg
SWC,Gbg3,ARMS_SWC_Gbg3_20200206_20200529,3568965,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/a50d8562-8da5-49a3-90f0-be03c649d531.jpg
Koster,VH1,ARMS_Koster_VH1_20180418_20190527,3452647,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/88cd33b5-22cf-4986-91dd-cecd0e478e1c.jpg
Getxo,G1,ARMS_Getxo_G1_20190624_20191016,3475644,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/42720dc9-e433-4ead-9d75-b898077a020c.jpg
Koster,VH1,ARMS_Koster_VH1_20190527_20200716,3568823,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/0ac323d0-d3fb-4438-b675-a56a2dec9fee.jpg
BelgiumCoast,AZFPin,ARMS_BelgiumCoast_AZFPin_20180712_20180818,3457232,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/1842d39e-4c6a-4b36-9a2a-7f9e089a4676.jpg
Eilat,NR1,ARMS_Eilat_NR1_20181017_20200204,3557035,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/54d64686-ad0e-46b5-a315-9c31cbeb6ee4.jpg
Crete,1HERP,ARMS_Crete_1HERP_20190612_20200618,5525314,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/f0e3aa41-b692-4a20-883f-00c0488fe429.jpg
Koster,VH3,ARMS_Koster_VH3_20200716_20210608,4614919,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/00b71a99-96e8-4c83-9b92-8a4c08b4e96f.jpeg
SWC,Gbg4,ARMS_SWC_Gbg4_20200206_20200529,3568984,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/688f2b27-7e5b-437d-940e-2372fc564361.jpg
Crete,1HERP,ARMS_Crete_1HERP_20190612_20200210,5519540,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/5deb7ade-6dda-4bea-9aae-74b77d88ee02.jpg
BelgiumCoast,AZFPin,ARMS_BelgiumCoast_AZFPin_20180712_20180818,3457184,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/5dabf2b6-5ecd-4704-b2d1-467074cc0b5f.jpg
Koster,VH3,ARMS_Koster_VH3_20180418_20190527,3452741,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/58df40c8-e2b7-4232-bb04-32aff2690a06.jpg
RavHarbour,RAVH,ARMS_RavHarbour_RavH2_20210422_20210722,6322631,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/71b8f394-649e-4807-9b37-a8a5148ef03b.jpg
Svalbard,S1,ARMS_Svalbard_S1_20180706_20190806,5520050,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/08adaf50-7b27-481d-a28a-8d522fbb1fd1.jpg
RavHarbour,RAVH,ARMS_RavHarbour_RavH1_20210422_20210722,6307711,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/a6e8f79d-832b-4c0b-9a74-2ee514363aa9.png
Eilat,NR1,ARMS_Eilat_NR1_20181017_20200204,3557012,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/d4a40f5f-f3b1-42b5-b1b4-db6ea1885022.jpg
BelgiumCoast,AZFPin,ARMS_BelgiumCoast_AZFPin_20180712_20180818,3457171,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/6ba127cc-bd21-40b8-a802-5770bb172ee5.jpg
TZS,Angbat,ARMS_TZS_Angbat_20200608_20201117,3574256,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/98f0064d-d9c6-4ff5-b45e-88fb191b2cee.jpg
Eilat,NR2,ARMS_Eilat_NR2_20181017_20200524,3551207,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/207c55c1-17f2-407f-a28f-e8df9e7c9305.jpg
Limfjord,Green33,ARMS_Limfjord_Green33_20190618_20191029,3452919,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/69b84d2f-4d05-43fb-be32-7ad0866465ab.jpg
BelgiumCoast,AJJC86,ARMS_BelgiumCoast_AJJC86_20200506_20201012,3574150,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/8aaef530-8925-481f-a713-e4e434d496d1.jpg
BelgiumCoast,CoastbustersA,ARMS_BelgiumCoast_CoastbustersA_20210422_20211008,5513546,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/386540f1-8949-4ee4-9c38-6968c714bde6.jpg
Getxo,G2,ARMS_Getxo_G2_20190624_20191016,3475497,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/b074c915-8ab0-4584-ad48-be97843ab9f5.jpg
Getxo,G3,ARMS_Getxo_G3_20190624_20191016,3475394,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/5edd04e8-c97e-4f5d-aa27-1d5e05a3c59b.jpg
Plymouth,MBA1B,ARMS_Plymouth_MBA1B_20200717_20200922,3567825,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/5bb93a91-ca61-4851-9bfa-a86f72072295.jpg
Svalbard,S1,ARMS_Svalbard_S1_20180706_20190806,5520166,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/c35e2a80-022b-4ccd-a79c-b23d5d553a56.jpg
Svalbard,S1C,ARMS_Svalbard_S1C_20200806_20220803,6813671,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/9289544d-be1c-4eb8-a7bd-b0b3336771a8.jpg
BelgiumCoast,AZFPin,ARMS_BelgiumCoast_AZFPin_20180712_20180818,3457096,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/b955e848-d961-4de1-baca-c3b20b6a111f.jpg
Eilat,NR1,ARMS_Eilat_NR1_20181017_20200204,3557108,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/62551b4e-67d9-4b22-a990-6562f9c200f7.jpg
Getxo,G1,ARMS_Getxo_G1_20200624_20201103,3569781,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/624ef16d-b220-4a55-adad-2d440dae7ef6.jpg
Koster,VH3,ARMS_Koster_VH3_20190527_20200716,3568877,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/978639e3-640c-4f70-b82e-9aa6456f9098.jpg
Gdynia,GDY1,ARMS_Gdynia_GDY1_20180813_20191029,3456246,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/3caa6d02-8f20-4ffb-b63f-112208c13d2f.jpg
Eilat,NR1,ARMS_Eilat_NR1_20181017_20200204,3557093,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/7cdfa919-307f-46aa-a148-a6ecf4bd3db5.jpg
Gdynia,GDY1,ARMS_Gdynia_GDY1_20180813_20191029,3456151,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/693c84f3-28d7-4d3e-aa0a-4d83e0df235e.jpg
Crete,1HERP,ARMS_Crete_1HERP_20200903_20210626,5525760,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/9234b9e4-3688-4bdf-b3b1-6849ac149e25.jpg
Svalbard,S1,ARMS_Svalbard_S1_20180706_20190806,5520163,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/d4cac349-0361-4573-9f1b-63d9a3b5a69a.jpg
TZS,Spikarna,ARMS_TZS_Spikarna_20200608_20201118,3574439,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/118d4836-c8b9-41fc-a27a-227e549c20e3.jpg
Svalbard,S1C,ARMS_Svalbard_S1C_20200806_20220803,6813638,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/483b0927-4c3c-463e-b599-401757ac09bf.jpg
Svalbard,S1,ARMS_Svalbard_S1_20190806_20200804,3566712,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/a3726de0-54ff-4f37-bae8-5a35a2c9e4c1.jpg
GulfOfPiran,Fornace,ARMS_GulfOfPiran_Fornace_20180815_20181118,3475845,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/bce8ef83-a3a0-4322-9146-ab9e770a3713.jpg
Crete,1HERP,ARMS_Crete_1HERP_20200903_20211012,5525830,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/84965815-014d-4555-ac43-7a5d26cf8807.jpg
Getxo,G2,ARMS_Getxo_G2_20190624_20191016,3475175,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/e29634bc-81e9-4892-a840-063cb5bb793b.jpg
Eilat,Katza1,ARMS_Eilat_Katza1_20181024_20200706,3553943,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/ccf13469-9787-4db5-89d1-20ed2467b6e5.jpg
Crete,1HERP,ARMS_Crete_1HERP_20200903_20210626,5525670,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/269cfc6f-0c80-4001-9847-e5b2d372206e.jpg
Svalbard,S1A,ARMS_Svalbard_S1A_20200805_20220729,6779952,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/5853a1f4-ce8e-4f7b-962b-af6d17ee51c8.jpg
Crete,1HERP,ARMS_Crete_1HERP_20190612_20200210,5519569,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/17457559-879b-47a3-9f9f-148e4f812b74.jpg
TZS,Spikarna,ARMS_TZS_Spikarna_20200608_20201118,3574369,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/e920cf62-777e-41bc-9107-4618596a6571.jpg
Crete,1HERP,ARMS_Crete_1HERP_20190612_20200210,5519505,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/d08c7c10-5f84-4cd6-9d7b-971ad0db9c1f.jpg
Koster,VH1,ARMS_Koster_VH1_20190527_20200716,3568844,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/7884acc2-2f00-44b5-b4c0-3fba243936d0.jpg
Crete,2UBPC,ARMS_Crete_2UBPC_20201120_20220901,6818762,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/1ce81124-9e9e-4525-a9bc-6c153cd180bf.jpg
Crete,1HERP,ARMS_Crete_1HERP_20190612_20200618,5525268,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/759ba158-aa66-4f86-b547-e7d883314b8b.jpg
Svalbard,S1,ARMS_Svalbard_S1_20190806_20200804,3566731,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/9af11d2b-4699-491f-b2d6-7f36f0c2f802.jpg
Crete,1HERP,ARMS_Crete_1HERP_20180928_20190128,3453340,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/375df74c-2628-4542-b8b5-d82e1ab1c2e0.jpg
Eilat,Katza2,ARMS_Eilat_Katza2_20181024_20200803,3553448,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/c18c395e-d7e6-4641-80c8-ede4fde9e448.jpg
SWC,Gbg2,ARMS_SWC_Gbg2_20200206_20200520,3568948,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/a83e87d7-3a61-4c54-b692-0185fdbca93c.jpg
TZS,Spikarna,ARMS_TZS_Spikarna_20180711_20181107,3483884,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/e455d938-a0d0-4494-9928-49785ed55761.jpg
Svalbard,S1,ARMS_Svalbard_S1_20190806_20200804,3566685,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/e5602440-8ab8-4093-84f3-55e08ab68a95.jpg
Svalbard,S1C,ARMS_Svalbard_S1C_20200806_20220803,6813668,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/4c31a520-9752-425c-a195-b18aaf359a98.jpg
Eilat,Katza2,ARMS_Eilat_Katza2_20181024_20200803,3553522,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/d24ba0e5-4ad0-4c39-9bb8-480c62d65eac.jpg
Crete,1HERP,ARMS_Crete_1HERP_20200903_20210122,5525517,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/8dc38c38-b5ee-466d-8422-451c22749ede.jpg
Svalbard,S1,ARMS_Svalbard_S1_20190806_20200804,3566606,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/ccea8030-772d-491f-aeba-0aa4e6006b71.jpg
Svalbard,S1A,ARMS_Svalbard_S1A_20200805_20220729,6811666,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/e79eaec9-b8da-427a-b36c-4ca8dc5549d1.jpg
Eilat,Katza1,ARMS_Eilat_Katza1_20181024_20200706,3553862,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/3bd92c10-68cb-4df9-b270-31d98df82a63.jpg
RavHarbour,RAVH,ARMS_RavHarbour_RavH2_20210422_20210722,6307724,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/537df933-b462-4340-b0b5-a79b5adf5ed3.png
Crete,1HERP,ARMS_Crete_1HERP_20190612_20200210,5519604,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/228274f9-aa42-44f4-8b4d-db3049d55c6d.jpg
RavHarbour,RAVH,ARMS_RavHarbour_RavH1_20210422_20210722,5042379,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/53549578-a799-4ba9-bdfd-eca9f7412ee9.heic
Getxo,G3,ARMS_Getxo_G3_20190624_20191016,3475319,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/643c6ba0-6d81-42b0-84b7-250d3073f66d.jpg
Eilat,NR1,ARMS_Eilat_NR1_20181017_20200204,3557097,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/fd66f05b-58ee-4665-90b3-9517fd787329.jpg
Svalbard,S2,ARMS_Svalbard_S2_20190805_20200801,3567158,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/1ec7c1cf-0f05-40e0-86fc-82bc4b4f897d.jpg
Getxo,G3,ARMS_Getxo_G3_20190624_20191016,3475356,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/cbb0f8e7-7c1f-4c78-a38f-a912a7f74b6b.jpg
Gdynia,GDY1,ARMS_Gdynia_GDY1_20180813_20191029,3456210,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/d23f571f-07c1-4921-80d7-f8d82d206318.jpg
Getxo,G3,ARMS_Getxo_G3_20200624_20201103,3570195,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/2e37e534-2ae1-4db9-8f84-07159ed0b591.jpg
Crete,1HERP,ARMS_Crete_1HERP_20200903_20211012,5525777,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/69535563-b75c-46d7-a4f0-00ad3269905f.jpg
Eilat,NR2,ARMS_Eilat_NR2_20181017_20200524,3551200,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/7f5e44a1-6117-41ff-8458-c87de3e4ef2b.jpg
TZS,Spikarna,ARMS_TZS_Spikarna_20200608_20201118,3574422,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/0038e4fa-6195-415d-afd2-2a8fc7e9140d.jpg
Koster,VH1,ARMS_Koster_VH1_20180418_20190527,3452636,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/14caf013-369d-4a3a-8cec-c8749e7c0208.jpg
Svalbard,S1A,ARMS_Svalbard_S1A_20200805_20220729,6780477,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/c20fcb4a-6281-408e-9d3f-cbf90852a7db.jpg
Plymouth,MBA2,ARMS_Plymouth_MBA2_20180701_20181001,3454277,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/5a9fe23d-d8d7-49d4-baea-53627b1ad23b.jpg
Getxo,G2,ARMS_Getxo_G2_20200624_20201103,3569913,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/1875529b-e9cd-460a-ad30-20962c822480.jpg
GulfOfPiran,Fornace,ARMS_GulfOfPiran_Fornace_20180815_20181118,3475937,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/705f482e-d5ed-4ab2-ab4d-4fc02c295b81.jpg
Svalbard,S1,ARMS_Svalbard_S1_20190806_20200804,3566700,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/2b33657f-c85a-45ba-9bad-a30473b59893.jpg
Eilat,NR2,ARMS_Eilat_NR2_20181017_20200524,3551240,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/3ea5ec7e-2c3c-4c38-acf4-5c650b9ff82c.jpg
Crete,1HERP,ARMS_Crete_1HERP_20200903_20211012,5525836,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/ca617fc7-5a95-45d9-8c2a-a096dd53472c.jpg
BelgiumCoast,AJJCD78,ARMS_BelgiumCoast_AJJCD78_20200506_20201012,3574173,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/4c74d0d6-e2f6-4080-a7cc-7121dea8acc0.jpg
BelgiumCoast,AJJC86,ARMS_BelgiumCoast_AJJC86_20200506_20201012,3574140,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/97d53447-e98a-41c1-9342-8faf23e3fc04.jpg
TZS,Spikarna,ARMS_TZS_Spikarna_20200608_20201118,3574350,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/05ca7a43-789b-4c60-be2b-a329e2155f69.jpg
Svalbard,S1A,ARMS_Svalbard_S1A_20200805_20220729,6811733,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/3a3c2052-76f4-480b-86c3-da0659af6838.jpg
Crete,1HERP,ARMS_Crete_1HERP_20190612_20200210,5519578,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/881b30f4-4b62-4b95-ab37-0ae14ae6fd01.jpg
Getxo,G1,ARMS_Getxo_G1_20200624_20201103,3569706,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/61045183-28a3-41e5-903c-0697840cbc38.jpg
Crete,1HERP,ARMS_Crete_1HERP_20190612_20200210,5519543,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/68c1cf86-9611-4e8d-9d16-1b336f1f6bdc.jpg
Svalbard,S2,ARMS_Svalbard_S2_20190805_20200801,3567109,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/fa0463a6-077b-4044-8113-87a8a7946206.jpg
GulfOfPiran,Fornace,ARMS_GulfOfPiran_Fornace_20180815_20181118,3475897,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/fcdb6302-9ce2-4edc-b3bd-f7ba295f10e1.jpg
